# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.066517807543277740e-02 3.247580528259277344e-01 5.682637095451354980e-01 4.476743042469024658e-01 1.090859808027744293e-02 3.247580528259277344e-01 5.682637095451354980e-01 4.476743042469024658e-01 1.126576423645019531e+00 4.536689817905426025e-01
0.000000000000000000e+00 1.246417313814163208e-02 3.247580528259277344e-01 5.682637095451354980e-01 4.476743042469024658e-01 1.207871921360492706e-02 3.247580528259277344e-01 5.682637095451354980e-01 4.476743042469024658e-01 1.126576423645019531e+00 4.536689817905426025e-01
1.000000000000000000e+01 4.585175216197967529e-02 9.384989738464355469e-02 9.212660044431686401e-02 7.514894008636474609e-02 5.485193803906440735e-02 9.384989738464355469e-02 9.212660044431686401e-02 7.514894008636474609e-02 5.463579297065734863e-01 1.067019551992416382e-01
2.000000000000000000e+01 1.313837361522018909e-03 1.471215393394231796e-02 5.569861084222793579e-02 2.280994877219200134e-02 2.136359689757227898e-03 1.471215393394231796e-02 5.569861084222793579e-02 2.280994877219200134e-02 3.970726728439331055e-01 5.635828897356987000e-02
3.000000000000000000e+01 1.804933068342506886e-03 7.117183413356542587e-03 3.256281837821006775e-02 9.564972482621669769e-03 1.435244223102927208e-03 7.117183413356542587e-03 3.256281837821006775e-02 9.564972482621669769e-03 3.057715296745300293e-01 3.342041745781898499e-02
4.000000000000000000e+01 6.691011949442327023e-04 3.638944122940301895e-03 1.486291643232107162e-02 5.917157977819442749e-03 6.761337863281369209e-04 3.638944122940301895e-03 1.486291643232107162e-02 5.917157977819442749e-03 2.248089760541915894e-01 1.806529611349105835e-02
5.000000000000000000e+01 5.809537251479923725e-04 2.734746783971786499e-03 6.423352751880884171e-03 3.502251580357551575e-03 5.817456985823810101e-04 2.734746783971786499e-03 6.423352751880884171e-03 3.502251580357551575e-03 1.571735143661499023e-01 8.830321952700614929e-03
6.000000000000000000e+01 7.039501797407865524e-04 1.822525984607636929e-03 4.205557983368635178e-03 2.244208706542849541e-03 7.309937500394880772e-04 1.822525984607636929e-03 4.205557983368635178e-03 2.244208706542849541e-03 1.190973445773124695e-01 5.070163402706384659e-03
7.000000000000000000e+01 6.935940473340451717e-04 1.457035192288458347e-03 3.236420452594757080e-03 1.564826699905097485e-03 7.076765759848058224e-04 1.457035192288458347e-03 3.236420452594757080e-03 1.564826699905097485e-03 1.043142676353454590e-01 3.889602841809391975e-03
8.000000000000000000e+01 5.645928322337567806e-04 1.195837859995663166e-03 2.758881542831659317e-03 1.225494663231074810e-03 5.624300683848559856e-04 1.195837859995663166e-03 2.758881542831659317e-03 1.225494663231074810e-03 9.749370813369750977e-02 3.397590713575482368e-03
9.000000000000000000e+01 5.096879322081804276e-04 1.068231533281505108e-03 2.395051065832376480e-03 1.049205311574041843e-03 5.042635020799934864e-04 1.068231533281505108e-03 2.395051065832376480e-03 1.049205311574041843e-03 9.389136731624603271e-02 3.151150885969400406e-03
1.000000000000000000e+02 4.919990315102040768e-04 9.483378380537033081e-04 2.144217258319258690e-03 8.805830730125308037e-04 4.956037155352532864e-04 9.483378380537033081e-04 2.144217258319258690e-03 8.805830730125308037e-04 9.013898670673370361e-02 2.904311520978808403e-03
1.100000000000000000e+02 4.661486309487372637e-04 8.639438892714679241e-04 1.929688150994479656e-03 7.686634780839085579e-04 4.752242530230432749e-04 8.639438892714679241e-04 1.929688150994479656e-03 7.686634780839085579e-04 8.740098774433135986e-02 2.730552339926362038e-03
1.200000000000000000e+02 4.486270772758871317e-04 7.862220518290996552e-04 1.739836297929286957e-03 6.846344913356006145e-04 4.598890664055943489e-04 7.862220518290996552e-04 1.739836297929286957e-03 6.846344913356006145e-04 8.546064049005508423e-02 2.610658993944525719e-03
1.300000000000000000e+02 4.192434425931423903e-04 7.343199104070663452e-04 1.579254167154431343e-03 6.147863459773361683e-04 4.308171919547021389e-04 7.343199104070663452e-04 1.579254167154431343e-03 6.147863459773361683e-04 8.394065499305725098e-02 2.518619177863001823e-03
1.400000000000000000e+02 4.033371224068105221e-04 6.854054518043994904e-04 1.433793804608285427e-03 5.581569275818765163e-04 4.173100169282406569e-04 6.854054518043994904e-04 1.433793804608285427e-03 5.581569275818765163e-04 8.264599740505218506e-02 2.441526623442769051e-03
1.500000000000000000e+02 3.867212508339434862e-04 6.430239300243556499e-04 1.308319973759353161e-03 5.085853626951575279e-04 4.024852241855114698e-04 6.430239300243556499e-04 1.308319973759353161e-03 5.085853626951575279e-04 8.137723803520202637e-02 2.367139095440506935e-03
1.600000000000000000e+02 3.716189821716398001e-04 6.074502598494291306e-04 1.195366960018873215e-03 4.699094279203563929e-04 3.889049403369426727e-04 6.074502598494291306e-04 1.195366960018873215e-03 4.699094279203563929e-04 8.029633760452270508e-02 2.304673194885253906e-03
1.700000000000000000e+02 3.563734062481671572e-04 5.785545217804610729e-04 1.093556173145771027e-03 4.359203157946467400e-04 3.737352963071316481e-04 5.785545217804610729e-04 1.093556173145771027e-03 4.359203157946467400e-04 7.935606688261032104e-02 2.251013414934277534e-03
1.800000000000000000e+02 3.427783376537263393e-04 5.503293941728770733e-04 1.003199839033186436e-03 4.084399552084505558e-04 3.604626108426600695e-04 5.503293941728770733e-04 1.003199839033186436e-03 4.084399552084505558e-04 7.846897840499877930e-02 2.200968330726027489e-03
1.900000000000000000e+02 3.297173243481665850e-04 5.283523350954055786e-04 9.208863484673202038e-04 3.854768292512744665e-04 3.474925761111080647e-04 5.283523350954055786e-04 9.208863484673202038e-04 3.854768292512744665e-04 7.772421091794967651e-02 2.159386640414595604e-03
2.000000000000000000e+02 3.196434699930250645e-04 5.049614119343459606e-04 8.475866052322089672e-04 3.656957414932549000e-04 3.379284753464162350e-04 5.049614119343459606e-04 8.475866052322089672e-04 3.656957414932549000e-04 7.701353728771209717e-02 2.120078541338443756e-03
2.100000000000000000e+02 3.088017983827739954e-04 4.831382539123296738e-04 7.830878603272140026e-04 3.496354329399764538e-04 3.267404099460691214e-04 4.831382539123296738e-04 7.830878603272140026e-04 3.496354329399764538e-04 7.635431736707687378e-02 2.083938801661133766e-03
2.200000000000000000e+02 2.977654221467673779e-04 4.655299708247184753e-04 7.254822994582355022e-04 3.333935746923089027e-04 3.156061866320669651e-04 4.655299708247184753e-04 7.254822994582355022e-04 3.333935746923089027e-04 7.574507594108581543e-02 2.050815848633646965e-03
2.300000000000000000e+02 2.866105933208018541e-04 4.471985739655792713e-04 6.751639302819967270e-04 3.224113315809518099e-04 3.042625321540981531e-04 4.471985739655792713e-04 6.751639302819967270e-04 3.224113315809518099e-04 7.525514066219329834e-02 2.024371409788727760e-03
2.400000000000000000e+02 2.765147364698350430e-04 4.315810801927000284e-04 6.295763305388391018e-04 3.104323986917734146e-04 2.935839002020657063e-04 4.315810801927000284e-04 6.295763305388391018e-04 3.104323986917734146e-04 7.471707463264465332e-02 1.995526254177093506e-03
2.500000000000000000e+02 2.697407908271998167e-04 4.163912672083824873e-04 5.867742002010345459e-04 2.982996229548007250e-04 2.874764613807201385e-04 4.163912672083824873e-04 5.867742002010345459e-04 2.982996229548007250e-04 7.425820827484130859e-02 1.971091376617550850e-03
2.600000000000000000e+02 2.616851706989109516e-04 4.016799794044345617e-04 5.477978847920894623e-04 2.891026670113205910e-04 2.794347528833895922e-04 4.016799794044345617e-04 5.477978847920894623e-04 2.891026670113205910e-04 7.385193556547164917e-02 1.949582831002771854e-03
2.700000000000000000e+02 2.543253940530121326e-04 3.892773238476365805e-04 5.129534984007477760e-04 2.786291006486862898e-04 2.720271877478808165e-04 3.892773238476365805e-04 5.129534984007477760e-04 2.786291006486862898e-04 7.340199500322341919e-02 1.925899297930300236e-03
