# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.362420845031738281e+01 7.852588653564453125e+00 1.362420845031738281e+01 7.852588653564453125e+00 9.842492341995239258e-01 1.084124450683593750e+02
1.000000000000000000e+01 5.276355147361755371e-01 7.794971942901611328e+00 5.276355147361755371e-01 7.794971942901611328e+00 1.064659118652343750e+00 1.268499374389648438e+02
2.000000000000000000e+01 2.341759949922561646e-01 7.733922004699707031e+00 2.341759949922561646e-01 7.733922004699707031e+00 1.039321422576904297e+00 1.208839569091796875e+02
3.000000000000000000e+01 4.490722715854644775e-02 7.713069438934326172e+00 4.490722715854644775e-02 7.713069438934326172e+00 1.052374720573425293e+00 1.239395217895507812e+02
4.000000000000000000e+01 1.047686394304037094e-02 7.683866500854492188e+00 1.047686394304037094e-02 7.683866500854492188e+00 1.042114019393920898e+00 1.215344772338867188e+02
5.000000000000000000e+01 5.867609288543462753e-03 7.670621871948242188e+00 5.867609288543462753e-03 7.670621871948242188e+00 1.038133740425109863e+00 1.206078643798828125e+02
6.000000000000000000e+01 3.855598159134387970e-03 7.663457393646240234e+00 3.855598159134387970e-03 7.663457393646240234e+00 1.038758039474487305e+00 1.207529296875000000e+02
7.000000000000000000e+01 2.502315212041139603e-03 7.659161090850830078e+00 2.502315212041139603e-03 7.659161090850830078e+00 1.036850810050964355e+00 1.203099441528320312e+02
8.000000000000000000e+01 1.880835974588990211e-03 7.656632423400878906e+00 1.880835974588990211e-03 7.656632423400878906e+00 1.036641836166381836e+00 1.202614974975585938e+02
9.000000000000000000e+01 1.274635433219373226e-03 7.655013084411621094e+00 1.274635433219373226e-03 7.655013084411621094e+00 1.036084175109863281e+00 1.201321105957031250e+02
1.000000000000000000e+02 1.036918372847139835e-03 7.653892993927001953e+00 1.036918372847139835e-03 7.653892993927001953e+00 1.035913944244384766e+00 1.200926055908203125e+02
1.100000000000000000e+02 8.567571640014648438e-04 7.653057098388671875e+00 8.567571640014648438e-04 7.653057098388671875e+00 1.035428166389465332e+00 1.199800033569335938e+02
1.200000000000000000e+02 7.264299783855676651e-04 7.652442455291748047e+00 7.264299783855676651e-04 7.652442455291748047e+00 1.035135984420776367e+00 1.199123306274414062e+02
1.300000000000000000e+02 6.202681688591837883e-04 7.651977062225341797e+00 6.202681688591837883e-04 7.651977062225341797e+00 1.034843802452087402e+00 1.198446731567382812e+02
1.400000000000000000e+02 5.361702060326933861e-04 7.651621818542480469e+00 5.361702060326933861e-04 7.651621818542480469e+00 1.034613013267517090e+00 1.197911682128906250e+02
1.500000000000000000e+02 4.689045017585158348e-04 7.651340007781982422e+00 4.689045017585158348e-04 7.651340007781982422e+00 1.034420490264892578e+00 1.197466125488281250e+02
