# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.671875000000000000e+00 3.789799451828002930e+00 7.683593750000000000e+00 3.789799451828002930e+00 9.927766323089599609e-01 4.210242271423339844e+00
0.000000000000000000e+00 6.855468750000000000e+00 3.789799451828002930e+00 7.226562500000000000e+00 3.789799451828002930e+00 9.927766323089599609e-01 4.210242271423339844e+00
1.000000000000000000e+01 2.552734375000000000e+00 3.735934257507324219e+00 2.843750000000000000e+00 3.735934257507324219e+00 9.897903800010681152e-01 4.184951782226562500e+00
2.000000000000000000e+01 9.809570312500000000e-01 3.480144500732421875e+00 2.269531250000000000e+00 3.480144500732421875e+00 9.557600021362304688e-01 3.902129650115966797e+00
3.000000000000000000e+01 5.346679687500000000e-01 3.341391801834106445e+00 2.185546875000000000e+00 3.341391801834106445e+00 9.372239708900451660e-01 3.752241134643554688e+00
4.000000000000000000e+01 3.352050781250000000e-01 3.100106954574584961e+00 2.525390625000000000e+00 3.100106954574584961e+00 9.036092162132263184e-01 3.487910270690917969e+00
5.000000000000000000e+01 3.325195312500000000e-01 2.688988447189331055e+00 4.445312500000000000e+00 2.688988447189331055e+00 8.433489203453063965e-01 3.038215875625610352e+00
6.000000000000000000e+01 2.985839843750000000e-01 2.227164030075073242e+00 7.906250000000000000e+00 2.227164030075073242e+00 7.709702253341674805e-01 2.539096593856811523e+00
7.000000000000000000e+01 3.112792968750000000e-01 1.688310503959655762e+00 1.778125000000000000e+01 1.688310503959655762e+00 6.772860884666442871e-01 1.959513902664184570e+00
8.000000000000000000e+01 3.217773437500000000e-01 1.255755782127380371e+00 3.659375000000000000e+01 1.255755782127380371e+00 5.905236005783081055e-01 1.489630699157714844e+00
9.000000000000000000e+01 2.988281250000000000e-01 9.956333041191101074e-01 5.590625000000000000e+01 9.956333041191101074e-01 5.304905772209167480e-01 1.202152013778686523e+00
1.000000000000000000e+02 2.502441406250000000e-01 8.525806069374084473e-01 6.443750000000000000e+01 8.525806069374084473e-01 4.941189587116241455e-01 1.042958617210388184e+00
1.100000000000000000e+02 2.115478515625000000e-01 7.613024115562438965e-01 6.793750000000000000e+01 7.613024115562438965e-01 4.687669277191162109e-01 9.386808872222900391e-01
1.200000000000000000e+02 1.861572265625000000e-01 6.910814046859741211e-01 6.993750000000000000e+01 6.910814046859741211e-01 4.476797878742218018e-01 8.561286926269531250e-01
1.300000000000000000e+02 1.666259765625000000e-01 6.355185508728027344e-01 6.743750000000000000e+01 6.355185508728027344e-01 4.301880896091461182e-01 7.905343770980834961e-01
1.400000000000000000e+02 1.511230468750000000e-01 5.878311991691589355e-01 6.346875000000000000e+01 5.878311991691589355e-01 4.145925045013427734e-01 7.342550158500671387e-01
1.500000000000000000e+02 1.394042968750000000e-01 5.444468259811401367e-01 6.050000000000000000e+01 5.444468259811401367e-01 3.997170627117156982e-01 6.825106143951416016e-01
1.600000000000000000e+02 1.298828125000000000e-01 5.050406455993652344e-01 5.750000000000000000e+01 5.050406455993652344e-01 3.856568634510040283e-01 6.353399157524108887e-01
1.700000000000000000e+02 1.215209960937500000e-01 4.690468609333038330e-01 5.475000000000000000e+01 4.690468609333038330e-01 3.723103404045104980e-01 5.921260714530944824e-01
1.800000000000000000e+02 1.141967773437500000e-01 4.359448254108428955e-01 5.250000000000000000e+01 4.359448254108428955e-01 3.595467209815979004e-01 5.522233247756958008e-01
1.900000000000000000e+02 1.076049804687500000e-01 4.055727124214172363e-01 5.056250000000000000e+01 4.055727124214172363e-01 3.474026322364807129e-01 5.155493617057800293e-01
2.000000000000000000e+02 1.013793945312500000e-01 3.778137266635894775e-01 4.881250000000000000e+01 3.778137266635894775e-01 3.358720242977142334e-01 4.818941056728363037e-01
2.100000000000000000e+02 9.564208984375000000e-02 3.523620069026947021e-01 4.725000000000000000e+01 3.523620069026947021e-01 3.248957097530364990e-01 4.509122073650360107e-01
2.200000000000000000e+02 9.008789062500000000e-02 3.292139470577239990e-01 4.587500000000000000e+01 3.292139470577239990e-01 3.145315945148468018e-01 4.226029217243194580e-01
2.300000000000000000e+02 8.489990234375000000e-02 3.080966472625732422e-01 4.465625000000000000e+01 3.080966472625732422e-01 3.047244548797607422e-01 3.966602385044097900e-01
2.400000000000000000e+02 7.989501953125000000e-02 2.889080643653869629e-01 4.350000000000000000e+01 2.889080643653869629e-01 2.954874634742736816e-01 3.729770779609680176e-01
2.500000000000000000e+02 7.519531250000000000e-02 2.714151740074157715e-01 4.250000000000000000e+01 2.714151740074157715e-01 2.867618799209594727e-01 3.512746095657348633e-01
2.600000000000000000e+02 7.080078125000000000e-02 2.555271685123443604e-01 4.153125000000000000e+01 2.555271685123443604e-01 2.785626947879791260e-01 3.314743041992187500e-01
2.700000000000000000e+02 6.665039062500000000e-02 2.410423904657363892e-01 4.062500000000000000e+01 2.410423904657363892e-01 2.708303034305572510e-01 3.133275210857391357e-01
2.800000000000000000e+02 6.274414062500000000e-02 2.278572618961334229e-01 3.978125000000000000e+01 2.278572618961334229e-01 2.635529935359954834e-01 2.967153191566467285e-01
2.900000000000000000e+02 5.905151367187500000e-02 2.158159166574478149e-01 3.900000000000000000e+01 2.158159166574478149e-01 2.566965818405151367e-01 2.814778089523315430e-01
3.000000000000000000e+02 5.566406250000000000e-02 2.048180550336837769e-01 3.825000000000000000e+01 2.048180550336837769e-01 2.502354383468627930e-01 2.674863934516906738e-01
3.100000000000000000e+02 5.242919921875000000e-02 1.947783976793289185e-01 3.753125000000000000e+01 1.947783976793289185e-01 2.441612929105758667e-01 2.546581625938415527e-01
3.200000000000000000e+02 4.943847656250000000e-02 1.855657547712326050e-01 3.684375000000000000e+01 1.855657547712326050e-01 2.384223043918609619e-01 2.428274452686309814e-01
3.300000000000000000e+02 4.666137695312500000e-02 1.770703941583633423e-01 3.618750000000000000e+01 1.770703941583633423e-01 2.329824417829513550e-01 2.318731397390365601e-01
3.400000000000000000e+02 4.400634765625000000e-02 1.693012416362762451e-01 3.556250000000000000e+01 1.693012416362762451e-01 2.278739809989929199e-01 2.218163460493087769e-01
3.500000000000000000e+02 4.162597656250000000e-02 1.620298475027084351e-01 3.496875000000000000e+01 1.620298475027084351e-01 2.229709476232528687e-01 2.123736143112182617e-01
3.600000000000000000e+02 3.939819335937500000e-02 1.553001999855041504e-01 3.440625000000000000e+01 1.553001999855041504e-01 2.183209806680679321e-01 2.036080658435821533e-01
3.700000000000000000e+02 3.747558593750000000e-02 1.489242017269134521e-01 3.390625000000000000e+01 1.489242017269134521e-01 2.138181924819946289e-01 1.952960342168807983e-01
