# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.078125000000000000e+00 4.782114028930664062e+00 3.101527595520019531e+01 4.015625000000000000e+00 4.782114028930664062e+00 3.101527595520019531e+01 9.738386273384094238e-01 1.362547016143798828e+01
1.000000000000000000e+01 1.810546875000000000e+00 5.605556964874267578e+00 2.001071739196777344e+01 1.522460937500000000e+00 5.605556964874267578e+00 2.001071739196777344e+01 7.936459779739379883e-01 9.049632072448730469e+00
2.000000000000000000e+01 1.080078125000000000e+00 6.787613868713378906e+00 1.384429454803466797e+01 1.102539062500000000e+00 6.787613868713378906e+00 1.384429454803466797e+01 6.538932919502258301e-01 6.143149852752685547e+00
3.000000000000000000e+01 4.182128906250000000e-01 6.649950027465820312e+00 1.192447376251220703e+01 9.125976562500000000e-01 6.649950027465820312e+00 1.192447376251220703e+01 5.994174480438232422e-01 5.162215709686279297e+00
4.000000000000000000e+01 3.903808593750000000e-01 6.547452926635742188e+00 1.015737342834472656e+01 1.013671875000000000e+00 6.547452926635742188e+00 1.015737342834472656e+01 5.520169734954833984e-01 4.378065109252929688e+00
5.000000000000000000e+01 3.415527343750000000e-01 6.277810573577880859e+00 9.129331588745117188e+00 1.116210937500000000e+00 6.277810573577880859e+00 9.129331588745117188e+00 5.359060764312744141e-01 4.126243114471435547e+00
6.000000000000000000e+01 3.085937500000000000e-01 6.265726566314697266e+00 7.999838829040527344e+00 1.434570312500000000e+00 6.265726566314697266e+00 7.999838829040527344e+00 5.020098686218261719e-01 3.620778083801269531e+00
7.000000000000000000e+01 3.044433593750000000e-01 6.058608055114746094e+00 7.163988113403320312e+00 1.798828125000000000e+00 6.058608055114746094e+00 7.163988113403320312e+00 4.810871183872222900e-01 3.325254440307617188e+00
8.000000000000000000e+01 2.966308593750000000e-01 5.881571292877197266e+00 6.368893623352050781e+00 2.470703125000000000e+00 5.881571292877197266e+00 6.368893623352050781e+00 4.598279297351837158e-01 3.037862777709960938e+00
9.000000000000000000e+01 2.971191406250000000e-01 5.662738323211669922e+00 5.662012577056884766e+00 3.416015625000000000e+00 5.662738323211669922e+00 5.662012577056884766e+00 4.411961734294891357e-01 2.796667575836181641e+00
1.000000000000000000e+02 2.856445312500000000e-01 5.452855587005615234e+00 5.031664848327636719e+00 4.640625000000000000e+00 5.452855587005615234e+00 5.031664848327636719e+00 4.248168766498565674e-01 2.592871427536010742e+00
1.100000000000000000e+02 2.651367187500000000e-01 5.253602027893066406e+00 4.486954212188720703e+00 5.875000000000000000e+00 5.253602027893066406e+00 4.486954212188720703e+00 4.133377373218536377e-01 2.454638242721557617e+00
1.200000000000000000e+02 2.468261718750000000e-01 5.089241027832031250e+00 4.006783962249755859e+00 6.996093750000000000e+00 5.089241027832031250e+00 4.006783962249755859e+00 4.034322500228881836e-01 2.338399171829223633e+00
1.300000000000000000e+02 2.354736328125000000e-01 4.960119724273681641e+00 3.587531566619873047e+00 7.730468750000000000e+00 4.960119724273681641e+00 3.587531566619873047e+00 3.937284946441650391e-01 2.227260828018188477e+00
1.400000000000000000e+02 2.232666015625000000e-01 4.870028972625732422e+00 3.219499349594116211e+00 8.179687500000000000e+00 4.870028972625732422e+00 3.219499349594116211e+00 3.830066919326782227e-01 2.107609510421752930e+00
1.500000000000000000e+02 2.078857421875000000e-01 4.808434963226318359e+00 2.898627758026123047e+00 8.460937500000000000e+00 4.808434963226318359e+00 2.898627758026123047e+00 3.723107874393463135e-01 1.991538524627685547e+00
1.600000000000000000e+02 1.920166015625000000e-01 4.766782760620117188e+00 2.617523908615112305e+00 8.601562500000000000e+00 4.766782760620117188e+00 2.617523908615112305e+00 3.625740408897399902e-01 1.888734102249145508e+00
1.700000000000000000e+02 1.776123046875000000e-01 4.738811492919921875e+00 2.369867563247680664e+00 8.656250000000000000e+00 4.738811492919921875e+00 2.369867563247680664e+00 3.542674481868743896e-01 1.803183555603027344e+00
1.800000000000000000e+02 1.654052734375000000e-01 4.719979286193847656e+00 2.151476383209228516e+00 8.679687500000000000e+00 4.719979286193847656e+00 2.151476383209228516e+00 3.469825387001037598e-01 1.729786992073059082e+00
1.900000000000000000e+02 1.546630859375000000e-01 4.707077026367187500e+00 1.959703326225280762e+00 8.703125000000000000e+00 4.707077026367187500e+00 1.959703326225280762e+00 3.409192860126495361e-01 1.669862151145935059e+00
2.000000000000000000e+02 1.453857421875000000e-01 4.698609352111816406e+00 1.790635347366333008e+00 8.726562500000000000e+00 4.698609352111816406e+00 1.790635347366333008e+00 3.357039391994476318e-01 1.619161963462829590e+00
2.100000000000000000e+02 1.370849609375000000e-01 4.693082332611083984e+00 1.640918970108032227e+00 8.742187500000000000e+00 4.693082332611083984e+00 1.640918970108032227e+00 3.314150273799896240e-01 1.578053355216979980e+00
2.200000000000000000e+02 1.302490234375000000e-01 4.689438343048095703e+00 1.507462739944458008e+00 8.812500000000000000e+00 4.689438343048095703e+00 1.507462739944458008e+00 3.278032541275024414e-01 1.543846011161804199e+00
2.300000000000000000e+02 1.240234375000000000e-01 4.687687397003173828e+00 1.387835502624511719e+00 8.828125000000000000e+00 4.687687397003173828e+00 1.387835502624511719e+00 3.243458569049835205e-01 1.511451363563537598e+00
2.400000000000000000e+02 1.173706054687500000e-01 4.685664176940917969e+00 1.278783679008483887e+00 8.820312500000000000e+00 4.685664176940917969e+00 1.278783679008483887e+00 3.211019635200500488e-01 1.481369137763977051e+00
2.500000000000000000e+02 1.120605468750000000e-01 4.684620380401611328e+00 1.180698037147521973e+00 8.843750000000000000e+00 4.684620380401611328e+00 1.180698037147521973e+00 3.182738721370697021e-01 1.455390095710754395e+00
2.600000000000000000e+02 1.073608398437500000e-01 4.682784557342529297e+00 1.091126203536987305e+00 8.859375000000000000e+00 4.682784557342529297e+00 1.091126203536987305e+00 3.157063126564025879e-01 1.432003259658813477e+00
2.700000000000000000e+02 1.030273437500000000e-01 4.684806346893310547e+00 1.011747479438781738e+00 8.851562500000000000e+00 4.684806346893310547e+00 1.011747479438781738e+00 3.133698105812072754e-01 1.410885572433471680e+00
2.800000000000000000e+02 9.948730468750000000e-02 4.684142112731933594e+00 9.393838644027709961e-01 9.031250000000000000e+00 4.684142112731933594e+00 9.393838644027709961e-01 3.113874495029449463e-01 1.393091201782226562e+00
