================================================================================
COMPUTING BUDGET TEST
================================================================================
Equation: Grad_Dependent_Nonlinear
Dimension: 61
Test points: 1200
Budget levels: [1.0, 2.0, 4.0, 8.0, 16.0]
================================================================================


================================================================================
Budget Level: 1.0x
================================================================================

--- PINN (budget=1.0x) ---
Compiling model...
'compile' took 0.005979 s

Training model...

Step      Train loss                        Test loss                         Test metric             
10250     [1.06e-05, 4.25e-07, 8.34e-07]    [9.57e-05, 4.25e-07, 8.34e-07]    [2.87e-02, 2.87e-04]    
10260     [1.03e-05, 4.04e-07, 8.15e-07]    [9.47e-05, 4.04e-07, 8.15e-07]    [2.87e-02, 2.85e-04]    
10270     [1.01e-05, 4.20e-07, 7.72e-07]    [9.41e-05, 4.20e-07, 7.72e-07]    [2.86e-02, 2.85e-04]    
10280     [9.96e-06, 3.96e-07, 7.28e-07]    [9.38e-05, 3.96e-07, 7.28e-07]    [2.86e-02, 2.84e-04]    
10290     [9.76e-06, 3.72e-07, 7.28e-07]    [9.31e-05, 3.72e-07, 7.28e-07]    [2.85e-02, 2.83e-04]    
10300     [9.61e-06, 3.88e-07, 6.80e-07]    [9.28e-05, 3.88e-07, 6.80e-07]    [2.85e-02, 2.81e-04]    
10310     [9.44e-06, 3.73e-07, 6.74e-07]    [9.23e-05, 3.73e-07, 6.74e-07]    [2.85e-02, 2.81e-04]    
10320     [9.26e-06, 3.52e-07, 6.46e-07]    [9.17e-05, 3.52e-07, 6.46e-07]    [2.84e-02, 2.81e-04]    
10330     [9.12e-06, 3.39e-07, 6.28e-07]    [9.11e-05, 3.39e-07, 6.28e-07]    [2.83e-02, 2.79e-04]    
10340     [8.95e-06, 3.13e-07, 6.18e-07]    [9.08e-05, 3.13e-07, 6.18e-07]    [2.84e-02, 2.80e-04]    
10350     [8.83e-06, 3.07e-07, 5.98e-07]    [9.11e-05, 3.07e-07, 5.98e-07]    [2.84e-02, 2.79e-04]    
10360     [8.67e-06, 2.92e-07, 5.88e-07]    [9.13e-05, 2.92e-07, 5.88e-07]    [2.83e-02, 2.79e-04]    
10370     [8.57e-06, 2.91e-07, 5.65e-07]    [9.07e-05, 2.91e-07, 5.65e-07]    [2.82e-02, 2.77e-04]    
10380     [8.43e-06, 2.76e-07, 5.66e-07]    [8.99e-05, 2.76e-07, 5.66e-07]    [2.83e-02, 2.77e-04]    
10390     [8.33e-06, 2.80e-07, 5.45e-07]    [8.95e-05, 2.80e-07, 5.45e-07]    [2.82e-02, 2.77e-04]    
10400     [8.24e-06, 2.64e-07, 5.27e-07]    [8.96e-05, 2.64e-07, 5.27e-07]    [2.82e-02, 2.76e-04]    
10410     [8.10e-06, 2.61e-07, 5.24e-07]    [8.93e-05, 2.61e-07, 5.24e-07]    [2.81e-02, 2.74e-04]    
10420     [7.98e-06, 2.57e-07, 5.14e-07]    [8.94e-05, 2.57e-07, 5.14e-07]    [2.81e-02, 2.74e-04]    
10430     [7.89e-06, 2.37e-07, 5.08e-07]    [8.88e-05, 2.37e-07, 5.08e-07]    [2.81e-02, 2.74e-04]    
10440     [7.80e-06, 2.50e-07, 4.86e-07]    [8.87e-05, 2.50e-07, 4.86e-07]    [2.80e-02, 2.72e-04]    
10450     [7.68e-06, 2.31e-07, 4.76e-07]    [8.83e-05, 2.31e-07, 4.76e-07]    [2.80e-02, 2.72e-04]    
10460     [7.57e-06, 2.31e-07, 4.70e-07]    [8.84e-05, 2.31e-07, 4.70e-07]    [2.80e-02, 2.72e-04]    
10470     [7.48e-06, 2.31e-07, 4.62e-07]    [8.82e-05, 2.31e-07, 4.62e-07]    [2.79e-02, 2.71e-04]    
10480     [7.40e-06, 2.26e-07, 4.76e-07]    [8.81e-05, 2.26e-07, 4.76e-07]    [2.79e-02, 2.71e-04]    
10490     [7.29e-06, 2.34e-07, 4.67e-07]    [8.77e-05, 2.34e-07, 4.67e-07]    [2.79e-02, 2.70e-04]    
10500     [7.20e-06, 2.23e-07, 4.32e-07]    [8.82e-05, 2.23e-07, 4.32e-07]    [2.78e-02, 2.69e-04]    
10510     [7.13e-06, 2.32e-07, 4.12e-07]    [8.77e-05, 2.32e-07, 4.12e-07]    [2.78e-02, 2.69e-04]    
10520     [7.05e-06, 2.28e-07, 4.04e-07]    [8.73e-05, 2.28e-07, 4.04e-07]    [2.78e-02, 2.68e-04]    
10530     [6.99e-06, 2.10e-07, 4.30e-07]    [8.73e-05, 2.10e-07, 4.30e-07]    [2.78e-02, 2.69e-04]    
10540     [6.89e-06, 2.00e-07, 4.03e-07]    [8.72e-05, 2.00e-07, 4.03e-07]    [2.78e-02, 2.68e-04]    
10550     [6.83e-06, 2.10e-07, 3.92e-07]    [8.72e-05, 2.10e-07, 3.92e-07]    [2.77e-02, 2.67e-04]    
10560     [6.75e-06, 2.00e-07, 4.00e-07]    [8.70e-05, 2.00e-07, 4.00e-07]    [2.77e-02, 2.67e-04]    
10570     [6.68e-06, 2.10e-07, 3.98e-07]    [8.70e-05, 2.10e-07, 3.98e-07]    [2.77e-02, 2.67e-04]    
10580     [6.60e-06, 1.95e-07, 3.77e-07]    [8.72e-05, 1.95e-07, 3.77e-07]    [2.77e-02, 2.66e-04]    
10590     [6.56e-06, 1.88e-07, 3.82e-07]    [8.73e-05, 1.88e-07, 3.82e-07]    [2.77e-02, 2.66e-04]    
10600     [6.50e-06, 1.95e-07, 3.53e-07]    [8.73e-05, 1.95e-07, 3.53e-07]    [2.76e-02, 2.65e-04]    
10610     [6.43e-06, 2.10e-07, 3.59e-07]    [8.64e-05, 2.10e-07, 3.59e-07]    [2.76e-02, 2.65e-04]    
10620     [6.36e-06, 1.84e-07, 3.57e-07]    [8.58e-05, 1.84e-07, 3.57e-07]    [2.76e-02, 2.64e-04]    
10630     [6.28e-06, 1.82e-07, 3.37e-07]    [8.64e-05, 1.82e-07, 3.37e-07]    [2.75e-02, 2.63e-04]    
10640     [6.25e-06, 1.82e-07, 3.42e-07]    [8.62e-05, 1.82e-07, 3.42e-07]    [2.75e-02, 2.63e-04]    
10650     [6.19e-06, 1.92e-07, 3.29e-07]    [8.60e-05, 1.92e-07, 3.29e-07]    [2.75e-02, 2.62e-04]    
10660     [6.13e-06, 1.91e-07, 3.30e-07]    [8.60e-05, 1.91e-07, 3.30e-07]    [2.75e-02, 2.62e-04]    
10670     [6.08e-06, 1.93e-07, 3.15e-07]    [8.59e-05, 1.93e-07, 3.15e-07]    [2.74e-02, 2.62e-04]    
10680     [6.04e-06, 1.68e-07, 3.15e-07]    [8.65e-05, 1.68e-07, 3.15e-07]    [2.74e-02, 2.62e-04]    
10690     [5.99e-06, 2.13e-07, 3.11e-07]    [8.61e-05, 2.13e-07, 3.11e-07]    [2.74e-02, 2.60e-04]    
10700     [5.91e-06, 2.07e-07, 3.74e-07]    [8.68e-05, 2.07e-07, 3.74e-07]    [2.74e-02, 2.61e-04]    
10710     [5.88e-06, 1.93e-07, 2.90e-07]    [8.62e-05, 1.93e-07, 2.90e-07]    [2.73e-02, 2.59e-04]    
10720     [5.82e-06, 1.85e-07, 3.39e-07]    [8.64e-05, 1.85e-07, 3.39e-07]    [2.74e-02, 2.61e-04]    
10730     [5.80e-06, 2.92e-07, 3.43e-07]    [8.63e-05, 2.92e-07, 3.43e-07]    [2.72e-02, 2.58e-04]    
10740     [5.73e-06, 2.29e-07, 3.89e-07]    [8.68e-05, 2.29e-07, 3.89e-07]    [2.74e-02, 2.60e-04]    
10750     [5.66e-06, 1.72e-07, 2.84e-07]    [8.63e-05, 1.72e-07, 2.84e-07]    [2.73e-02, 2.59e-04]    
10760     [5.63e-06, 1.83e-07, 2.88e-07]    [8.61e-05, 1.83e-07, 2.88e-07]    [2.72e-02, 2.57e-04]    
10770     [5.63e-06, 3.24e-07, 3.54e-07]    [8.57e-05, 3.24e-07, 3.54e-07]    [2.72e-02, 2.56e-04]    
10780     [5.54e-06, 1.76e-07, 3.25e-07]    [8.60e-05, 1.76e-07, 3.25e-07]    [2.73e-02, 2.58e-04]    
10790     [5.50e-06, 1.80e-07, 2.87e-07]    [8.54e-05, 1.80e-07, 2.87e-07]    [2.72e-02, 2.56e-04]    
10800     [5.47e-06, 1.72e-07, 3.03e-07]    [8.57e-05, 1.72e-07, 3.03e-07]    [2.72e-02, 2.56e-04]    
10810     [5.42e-06, 1.63e-07, 2.58e-07]    [8.55e-05, 1.63e-07, 2.58e-07]    [2.72e-02, 2.56e-04]    
10820     [5.39e-06, 1.84e-07, 3.15e-07]    [8.57e-05, 1.84e-07, 3.15e-07]    [2.72e-02, 2.57e-04]    
10830     [5.36e-06, 1.67e-07, 2.51e-07]    [8.46e-05, 1.67e-07, 2.51e-07]    [2.71e-02, 2.55e-04]    
10840     [5.31e-06, 1.58e-07, 2.62e-07]    [8.55e-05, 1.58e-07, 2.62e-07]    [2.71e-02, 2.55e-04]    
10850     [5.29e-06, 2.01e-07, 2.66e-07]    [8.48e-05, 2.01e-07, 2.66e-07]    [2.70e-02, 2.53e-04]    
10860     [5.25e-06, 1.60e-07, 2.77e-07]    [8.47e-05, 1.60e-07, 2.77e-07]    [2.71e-02, 2.55e-04]    
10870     [5.25e-06, 3.91e-07, 3.78e-07]    [8.41e-05, 3.91e-07, 3.78e-07]    [2.69e-02, 2.51e-04]    
10880     [5.15e-06, 1.67e-07, 2.77e-07]    [8.50e-05, 1.67e-07, 2.77e-07]    [2.70e-02, 2.53e-04]    
10890     [5.13e-06, 2.19e-07, 3.38e-07]    [8.47e-05, 2.19e-07, 3.38e-07]    [2.70e-02, 2.54e-04]    
10900     [5.10e-06, 2.15e-07, 3.46e-07]    [8.44e-05, 2.15e-07, 3.46e-07]    [2.70e-02, 2.53e-04]    
10910     [5.06e-06, 1.86e-07, 3.12e-07]    [8.36e-05, 1.86e-07, 3.12e-07]    [2.70e-02, 2.53e-04]    
10920     [5.04e-06, 1.80e-07, 2.37e-07]    [8.37e-05, 1.80e-07, 2.37e-07]    [2.69e-02, 2.51e-04]    
10930     [5.00e-06, 1.35e-07, 2.40e-07]    [8.39e-05, 1.35e-07, 2.40e-07]    [2.69e-02, 2.51e-04]    
10940     [4.96e-06, 1.75e-07, 2.41e-07]    [8.38e-05, 1.75e-07, 2.41e-07]    [2.68e-02, 2.50e-04]    
10950     [4.92e-06, 1.38e-07, 2.30e-07]    [8.37e-05, 1.38e-07, 2.30e-07]    [2.68e-02, 2.50e-04]    
10960     [4.89e-06, 1.47e-07, 2.19e-07]    [8.35e-05, 1.47e-07, 2.19e-07]    [2.68e-02, 2.50e-04]    
10970     [4.88e-06, 1.81e-07, 2.97e-07]    [8.28e-05, 1.81e-07, 2.97e-07]    [2.68e-02, 2.50e-04]    
10980     [4.86e-06, 3.04e-07, 2.86e-07]    [8.29e-05, 3.04e-07, 2.86e-07]    [2.67e-02, 2.47e-04]    
10990     [4.80e-06, 1.48e-07, 2.17e-07]    [8.30e-05, 1.48e-07, 2.17e-07]    [2.67e-02, 2.48e-04]    
11000     [4.76e-06, 1.72e-07, 2.64e-07]    [8.26e-05, 1.72e-07, 2.64e-07]    [2.67e-02, 2.48e-04]    
11010     [4.76e-06, 3.27e-07, 3.12e-07]    [8.23e-05, 3.27e-07, 3.12e-07]    [2.66e-02, 2.46e-04]    
11020     [4.70e-06, 1.34e-07, 2.32e-07]    [8.24e-05, 1.34e-07, 2.32e-07]    [2.67e-02, 2.47e-04]    
11030     [4.68e-06, 1.34e-07, 2.14e-07]    [8.21e-05, 1.34e-07, 2.14e-07]    [2.66e-02, 2.46e-04]    
11040     [4.76e-06, 8.97e-07, 8.97e-07]    [8.30e-05, 8.97e-07, 8.97e-07]    [2.68e-02, 2.49e-04]    
11050     [4.64e-06, 3.02e-07, 2.90e-07]    [8.13e-05, 3.02e-07, 2.90e-07]    [2.65e-02, 2.44e-04]    
11060     [5.03e-06, 2.93e-06, 2.13e-06]    [8.03e-05, 2.93e-06, 2.13e-06]    [2.63e-02, 2.41e-04]    
11070     [4.66e-06, 5.47e-07, 6.28e-07]    [8.16e-05, 5.47e-07, 6.28e-07]    [2.67e-02, 2.47e-04]    
11080     [6.88e-06, 1.41e-05, 1.15e-05]    [8.54e-05, 1.41e-05, 1.15e-05]    [2.77e-02, 2.66e-04]    
11090     [4.76e-06, 1.76e-06, 1.17e-06]    [7.86e-05, 1.76e-06, 1.17e-06]    [2.63e-02, 2.40e-04]    
11100     [4.65e-06, 1.02e-06, 1.09e-06]    [8.11e-05, 1.02e-06, 1.09e-06]    [2.67e-02, 2.48e-04]    
11110     [4.63e-06, 1.44e-06, 1.03e-06]    [7.99e-05, 1.44e-06, 1.03e-06]    [2.63e-02, 2.40e-04]    
11120     [4.54e-06, 9.25e-07, 9.32e-07]    [8.21e-05, 9.25e-07, 9.32e-07]    [2.67e-02, 2.47e-04]    
11130     [4.45e-06, 2.07e-07, 2.24e-07]    [8.10e-05, 2.07e-07, 2.24e-07]    [2.64e-02, 2.41e-04]    
11140     [4.43e-06, 3.23e-07, 3.08e-07]    [8.04e-05, 3.23e-07, 3.08e-07]    [2.63e-02, 2.40e-04]    
11150     [4.37e-06, 2.37e-07, 3.20e-07]    [8.09e-05, 2.37e-07, 3.20e-07]    [2.64e-02, 2.42e-04]    
11160     [4.43e-06, 7.86e-07, 7.90e-07]    [8.15e-05, 7.86e-07, 7.90e-07]    [2.65e-02, 2.44e-04]    
11170     [5.43e-06, 7.59e-06, 6.26e-06]    [8.37e-05, 7.59e-06, 6.26e-06]    [2.71e-02, 2.55e-04]    
11180     [4.82e-06, 3.77e-06, 2.77e-06]    [7.85e-05, 3.77e-06, 2.77e-06]    [2.60e-02, 2.35e-04]    
11190     [4.54e-06, 2.13e-06, 1.45e-06]    [7.72e-05, 2.13e-06, 1.45e-06]    [2.61e-02, 2.36e-04]    
11200     [4.40e-06, 1.32e-06, 1.25e-06]    [8.07e-05, 1.32e-06, 1.25e-06]    [2.66e-02, 2.45e-04]    
11210     [4.25e-06, 1.76e-07, 2.50e-07]    [8.00e-05, 1.76e-07, 2.50e-07]    [2.63e-02, 2.40e-04]    
11220     [4.24e-06, 2.46e-07, 3.45e-07]    [7.97e-05, 2.46e-07, 3.45e-07]    [2.63e-02, 2.41e-04]    
11230     [4.19e-06, 1.24e-07, 1.96e-07]    [7.97e-05, 1.24e-07, 1.96e-07]    [2.62e-02, 2.38e-04]    
11240     [4.16e-06, 1.06e-07, 1.78e-07]    [7.91e-05, 1.06e-07, 1.78e-07]    [2.62e-02, 2.38e-04]    
11250     [4.58e-06, 3.24e-06, 2.74e-06]    [8.07e-05, 3.24e-06, 2.74e-06]    [2.66e-02, 2.45e-04]    
11260     [5.61e-06, 1.20e-05, 9.55e-06]    [8.29e-05, 1.20e-05, 9.55e-06]    [2.72e-02, 2.57e-04]    
11270     [4.82e-06, 5.27e-06, 3.91e-06]    [7.64e-05, 5.27e-06, 3.91e-06]    [2.58e-02, 2.32e-04]    
11280     [4.09e-06, 1.67e-07, 2.40e-07]    [7.89e-05, 1.67e-07, 2.40e-07]    [2.61e-02, 2.37e-04]    
11290     [4.10e-06, 4.07e-07, 3.78e-07]    [7.85e-05, 4.07e-07, 3.78e-07]    [2.60e-02, 2.35e-04]    
11300     [4.03e-06, 1.12e-07, 1.84e-07]    [7.87e-05, 1.12e-07, 1.84e-07]    [2.61e-02, 2.36e-04]    
11310     [4.04e-06, 1.86e-07, 2.79e-07]    [7.76e-05, 1.86e-07, 2.79e-07]    [2.61e-02, 2.37e-04]    
11320     [4.01e-06, 1.33e-07, 2.19e-07]    [7.71e-05, 1.33e-07, 2.19e-07]    [2.60e-02, 2.36e-04]    
11330     [4.01e-06, 2.69e-07, 3.36e-07]    [7.77e-05, 2.69e-07, 3.36e-07]    [2.61e-02, 2.36e-04]    
11340     [4.14e-06, 1.11e-06, 1.04e-06]    [7.82e-05, 1.11e-06, 1.04e-06]    [2.62e-02, 2.39e-04]    
11350     [1.12e-05, 5.47e-05, 4.23e-05]    [9.04e-05, 5.47e-05, 4.23e-05]    [2.89e-02, 2.90e-04]    
11360     [8.24e-06, 3.23e-05, 2.29e-05]    [7.32e-05, 3.23e-05, 2.29e-05]    [2.58e-02, 2.31e-04]    
11370     [5.78e-06, 1.44e-05, 1.01e-05]    [7.52e-05, 1.44e-05, 1.01e-05]    [2.55e-02, 2.27e-04]    
11380     [4.10e-06, 1.25e-06, 8.86e-07]    [7.71e-05, 1.25e-06, 8.86e-07]    [2.57e-02, 2.30e-04]    
11390     [4.02e-06, 5.08e-07, 6.04e-07]    [7.72e-05, 5.08e-07, 6.04e-07]    [2.60e-02, 2.36e-04]    
11400     [3.95e-06, 4.43e-07, 5.18e-07]    [7.68e-05, 4.43e-07, 5.18e-07]    [2.60e-02, 2.34e-04]    
11410     [3.88e-06, 1.28e-07, 1.93e-07]    [7.62e-05, 1.28e-07, 1.93e-07]    [2.58e-02, 2.31e-04]    
11420     [3.86e-06, 1.48e-07, 1.85e-07]    [7.59e-05, 1.48e-07, 1.85e-07]    [2.57e-02, 2.30e-04]    
11430     [3.83e-06, 1.16e-07, 1.65e-07]    [7.58e-05, 1.16e-07, 1.65e-07]    [2.57e-02, 2.30e-04]    
11440     [3.80e-06, 1.08e-07, 1.68e-07]    [7.58e-05, 1.08e-07, 1.68e-07]    [2.57e-02, 2.30e-04]    
11450     [3.79e-06, 1.03e-07, 1.61e-07]    [7.55e-05, 1.03e-07, 1.61e-07]    [2.57e-02, 2.30e-04]    
11460     [3.77e-06, 1.20e-07, 1.88e-07]    [7.56e-05, 1.20e-07, 1.88e-07]    [2.57e-02, 2.29e-04]    
11470     [3.77e-06, 1.02e-07, 1.58e-07]    [7.49e-05, 1.02e-07, 1.58e-07]    [2.57e-02, 2.29e-04]    
11480     [3.76e-06, 2.02e-07, 1.99e-07]    [7.48e-05, 2.02e-07, 1.99e-07]    [2.56e-02, 2.27e-04]    
11490     [3.74e-06, 1.01e-07, 1.75e-07]    [7.49e-05, 1.01e-07, 1.75e-07]    [2.57e-02, 2.29e-04]    
11500     [3.71e-06, 2.12e-07, 2.82e-07]    [7.46e-05, 2.12e-07, 2.82e-07]    [2.57e-02, 2.29e-04]    
11510     [3.91e-06, 1.70e-06, 1.49e-06]    [7.55e-05, 1.70e-06, 1.49e-06]    [2.59e-02, 2.33e-04]    
11520     [7.02e-06, 2.77e-05, 2.18e-05]    [8.23e-05, 2.77e-05, 2.18e-05]    [2.75e-02, 2.62e-04]    
11530     [5.32e-06, 1.43e-05, 1.02e-05]    [7.11e-05, 1.43e-05, 1.02e-05]    [2.52e-02, 2.21e-04]    
11540     [4.07e-06, 3.57e-06, 3.06e-06]    [7.64e-05, 3.57e-06, 3.06e-06]    [2.60e-02, 2.35e-04]    
11550     [3.87e-06, 2.05e-06, 1.38e-06]    [7.24e-05, 2.05e-06, 1.38e-06]    [2.53e-02, 2.23e-04]    
11560     [3.72e-06, 1.41e-06, 1.15e-06]    [7.63e-05, 1.41e-06, 1.15e-06]    [2.58e-02, 2.31e-04]    
11570     [3.65e-06, 4.02e-07, 4.83e-07]    [7.46e-05, 4.02e-07, 4.83e-07]    [2.57e-02, 2.29e-04]    
11580     [3.61e-06, 1.31e-07, 1.67e-07]    [7.27e-05, 1.31e-07, 1.67e-07]    [2.55e-02, 2.25e-04]    
11590     [3.59e-06, 1.05e-07, 1.77e-07]    [7.30e-05, 1.05e-07, 1.77e-07]    [2.55e-02, 2.25e-04]    
11600     [4.33e-06, 6.28e-06, 4.59e-06]    [7.13e-05, 6.28e-06, 4.59e-06]    [2.51e-02, 2.19e-04]    
11610     [3.56e-06, 1.18e-07, 1.54e-07]    [7.25e-05, 1.18e-07, 1.54e-07]    [2.54e-02, 2.24e-04]    
11620     [3.65e-06, 8.36e-07, 7.42e-07]    [7.42e-05, 8.36e-07, 7.42e-07]    [2.56e-02, 2.28e-04]    
11630     [3.93e-06, 2.97e-06, 2.20e-06]    [7.13e-05, 2.97e-06, 2.20e-06]    [2.51e-02, 2.19e-04]    
11640     [3.74e-06, 1.24e-06, 9.96e-07]    [7.21e-05, 1.24e-06, 9.96e-07]    [2.51e-02, 2.20e-04]    
11650     [3.52e-06, 2.24e-07, 2.20e-07]    [7.19e-05, 2.24e-07, 2.20e-07]    [2.53e-02, 2.22e-04]    
11660     [3.94e-06, 3.20e-06, 2.58e-06]    [7.41e-05, 3.20e-06, 2.58e-06]    [2.57e-02, 2.30e-04]    
11670     [3.76e-06, 2.87e-06, 2.29e-06]    [7.40e-05, 2.87e-06, 2.29e-06]    [2.57e-02, 2.30e-04]    
11680     [3.68e-06, 2.38e-06, 1.87e-06]    [7.43e-05, 2.38e-06, 1.87e-06]    [2.56e-02, 2.28e-04]    
11690     [3.63e-06, 1.66e-06, 1.39e-06]    [7.35e-05, 1.66e-06, 1.39e-06]    [2.56e-02, 2.27e-04]    
11700     [3.56e-06, 1.15e-06, 9.51e-07]    [7.32e-05, 1.15e-06, 9.51e-07]    [2.55e-02, 2.26e-04]    
11710     [8.08e-06, 4.16e-05, 3.12e-05]    [8.39e-05, 4.16e-05, 3.12e-05]    [2.76e-02, 2.64e-04]    
11720     [6.48e-06, 2.55e-05, 1.83e-05]    [6.78e-05, 2.55e-05, 1.83e-05]    [2.50e-02, 2.17e-04]    
11730     [4.56e-06, 1.02e-05, 7.82e-06]    [7.69e-05, 1.02e-05, 7.82e-06]    [2.61e-02, 2.36e-04]    
11740     [3.79e-06, 3.57e-06, 2.39e-06]    [6.91e-05, 3.57e-06, 2.39e-06]    [2.49e-02, 2.16e-04]    
11750     [3.41e-06, 1.23e-07, 1.81e-07]    [7.16e-05, 1.23e-07, 1.81e-07]    [2.51e-02, 2.19e-04]    
11760     [3.38e-06, 9.91e-08, 1.75e-07]    [7.12e-05, 9.91e-08, 1.75e-07]    [2.52e-02, 2.21e-04]    
11770     [3.37e-06, 2.02e-07, 2.42e-07]    [7.15e-05, 2.02e-07, 2.42e-07]    [2.52e-02, 2.20e-04]    
11780     [3.36e-06, 1.03e-07, 1.66e-07]    [7.02e-05, 1.03e-07, 1.66e-07]    [2.52e-02, 2.20e-04]    
11790     [3.33e-06, 1.33e-07, 1.93e-07]    [7.04e-05, 1.33e-07, 1.93e-07]    [2.51e-02, 2.19e-04]    
11800     [3.39e-06, 6.53e-07, 6.52e-07]    [7.08e-05, 6.53e-07, 6.52e-07]    [2.53e-02, 2.22e-04]    
11810     [3.32e-06, 1.99e-07, 2.50e-07]    [6.95e-05, 1.99e-07, 2.50e-07]    [2.50e-02, 2.17e-04]    
11820     [3.30e-06, 9.70e-08, 1.65e-07]    [7.00e-05, 9.70e-08, 1.65e-07]    [2.50e-02, 2.17e-04]    
11830     [3.31e-06, 2.64e-07, 2.93e-07]    [6.98e-05, 2.64e-07, 2.93e-07]    [2.51e-02, 2.19e-04]    
11840     [5.31e-06, 1.63e-05, 1.26e-05]    [7.58e-05, 1.63e-05, 1.26e-05]    [2.63e-02, 2.39e-04]    
11850     [3.31e-06, 6.91e-07, 6.23e-07]    [6.86e-05, 6.91e-07, 6.23e-07]    [2.49e-02, 2.15e-04]    
11860     [3.32e-06, 7.47e-07, 5.03e-07]    [6.75e-05, 7.47e-07, 5.03e-07]    [2.49e-02, 2.15e-04]    
11870     [3.32e-06, 3.42e-07, 3.55e-07]    [6.94e-05, 3.42e-07, 3.55e-07]    [2.49e-02, 2.15e-04]    
11880     [3.24e-06, 2.69e-07, 2.34e-07]    [6.78e-05, 2.69e-07, 2.34e-07]    [2.49e-02, 2.15e-04]    
11890     [3.78e-06, 4.91e-06, 3.44e-06]    [6.64e-05, 4.91e-06, 3.44e-06]    [2.47e-02, 2.11e-04]    
11900     [5.17e-06, 1.59e-05, 1.01e-05]    [6.27e-05, 1.59e-05, 1.01e-05]    [2.48e-02, 2.13e-04]    
