# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.387590821832418442e-02 1.741435974836349487e-01 5.903730988502502441e-01 4.525524675846099854e-01 1.436427086591720581e-01 1.741435974836349487e-01 5.903730988502502441e-01 4.525524675846099854e-01 1.132275581359863281e+00 4.559375345706939697e-01
0.000000000000000000e+00 9.978868067264556885e-02 1.741435974836349487e-01 5.903730988502502441e-01 4.525524675846099854e-01 6.960728671401739120e-03 1.741435974836349487e-01 5.903730988502502441e-01 4.525524675846099854e-01 1.132275581359863281e+00 4.559375345706939697e-01
1.000000000000000000e+01 1.210975367575883865e-02 5.364757403731346130e-02 3.033407926559448242e-01 1.556757688522338867e-01 3.210715483874082565e-03 5.364757403731346130e-02 3.033407926559448242e-01 1.556757688522338867e-01 7.294357419013977051e-01 1.892235279083251953e-01
2.000000000000000000e+01 1.344267395325005054e-03 1.908418908715248108e-02 1.931675374507904053e-01 8.258675038814544678e-02 1.814742456190288067e-03 1.908418908715248108e-02 1.931675374507904053e-01 8.258675038814544678e-02 5.388949513435363770e-01 1.032783538103103638e-01
3.000000000000000000e+01 3.107652300968766212e-03 1.232153270393610001e-02 1.241728588938713074e-01 4.170658811926841736e-02 2.098370809108018875e-03 1.232153270393610001e-02 1.241728588938713074e-01 4.170658811926841736e-02 4.000698029994964600e-01 5.692101642489433289e-02
4.000000000000000000e+01 1.473041716963052750e-03 6.780918221920728683e-03 8.723925799131393433e-02 3.043368272483348846e-02 1.909202546812593937e-03 6.780918221920728683e-03 8.723925799131393433e-02 3.043368272483348846e-02 3.476427495479583740e-01 4.298009723424911499e-02
5.000000000000000000e+01 1.337174791842699051e-03 4.142475780099630356e-03 6.204441189765930176e-02 2.262533269822597504e-02 2.922189887613058090e-03 4.142475780099630356e-03 6.204441189765930176e-02 2.262533269822597504e-02 3.024137318134307861e-01 3.252400457859039307e-02
6.000000000000000000e+01 1.503801089711487293e-03 2.992558525875210762e-03 4.622622206807136536e-02 1.535591296851634979e-02 3.485368331894278526e-03 2.992558525875210762e-03 4.622622206807136536e-02 1.535591296851634979e-02 2.562573254108428955e-01 2.335358783602714539e-02
7.000000000000000000e+01 1.675607054494321346e-03 2.551285317167639732e-03 3.594085201621055603e-02 1.131596881896257401e-02 3.820298472419381142e-03 2.551285317167639732e-03 3.594085201621055603e-02 1.131596881896257401e-02 2.252869606018066406e-01 1.804983243346214294e-02
8.000000000000000000e+01 1.547196530736982822e-03 2.190925413742661476e-03 2.852515690028667450e-02 9.227609261870384216e-03 4.419883713126182556e-03 2.190925413742661476e-03 2.852515690028667450e-02 9.227609261870384216e-03 2.052904069423675537e-01 1.498781610280275345e-02
9.000000000000000000e+01 1.493165851570665836e-03 1.859983080066740513e-03 2.296302467584609985e-02 8.054811507463455200e-03 4.934357479214668274e-03 1.859983080066740513e-03 2.296302467584609985e-02 8.054811507463455200e-03 1.920908093452453613e-01 1.312242727726697922e-02
1.000000000000000000e+02 1.462131855078041553e-03 1.606632838957011700e-03 1.873230561614036560e-02 7.105628959834575653e-03 5.354004912078380585e-03 1.606632838957011700e-03 1.873230561614036560e-02 7.105628959834575653e-03 1.810893714427947998e-01 1.166237425059080124e-02
