# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.914062500000000000e+00 1.723447799682617188e+01 8.281250000000000000e+00 1.723447799682617188e+01 0.000000000000000000e+00 2.211567306518554688e+01
1.000000000000000000e+01 2.773437500000000000e+00 1.699236679077148438e+01 3.542968750000000000e+00 1.699236679077148438e+01 0.000000000000000000e+00 2.190766143798828125e+01
2.000000000000000000e+01 1.300781250000000000e+00 1.597579002380371094e+01 4.289062500000000000e+00 1.597579002380371094e+01 0.000000000000000000e+00 2.061357498168945312e+01
3.000000000000000000e+01 8.554687500000000000e-01 1.461947059631347656e+01 9.789062500000000000e+00 1.461947059631347656e+01 0.000000000000000000e+00 1.889603996276855469e+01
4.000000000000000000e+01 6.425781250000000000e-01 1.268362140655517578e+01 2.943750000000000000e+01 1.268362140655517578e+01 0.000000000000000000e+00 1.650493621826171875e+01
5.000000000000000000e+01 6.835937500000000000e-01 1.013495159149169922e+01 1.233750000000000000e+02 1.013495159149169922e+01 0.000000000000000000e+00 1.342294979095458984e+01
6.000000000000000000e+01 6.650390625000000000e-01 8.160000801086425781e+00 3.542500000000000000e+02 8.160000801086425781e+00 0.000000000000000000e+00 1.098613548278808594e+01
7.000000000000000000e+01 5.532226562500000000e-01 7.112975597381591797e+00 4.495000000000000000e+02 7.112975597381591797e+00 0.000000000000000000e+00 9.640658378601074219e+00
8.000000000000000000e+01 4.318847656250000000e-01 6.430223941802978516e+00 3.537500000000000000e+02 6.430223941802978516e+00 0.000000000000000000e+00 8.770446777343750000e+00
9.000000000000000000e+01 3.579101562500000000e-01 5.925404071807861328e+00 3.220000000000000000e+02 5.925404071807861328e+00 0.000000000000000000e+00 8.102412223815917969e+00
1.000000000000000000e+02 3.154296875000000000e-01 5.495507717132568359e+00 3.207500000000000000e+02 5.495507717132568359e+00 0.000000000000000000e+00 7.518000602722167969e+00
1.100000000000000000e+02 2.778320312500000000e-01 5.126260757446289062e+00 3.070000000000000000e+02 5.126260757446289062e+00 0.000000000000000000e+00 7.018918991088867188e+00
1.200000000000000000e+02 2.509765625000000000e-01 4.804437637329101562e+00 2.980000000000000000e+02 4.804437637329101562e+00 0.000000000000000000e+00 6.583639144897460938e+00
1.300000000000000000e+02 2.305908203125000000e-01 4.523423194885253906e+00 2.895000000000000000e+02 4.523423194885253906e+00 0.000000000000000000e+00 6.201677799224853516e+00
1.400000000000000000e+02 2.138671875000000000e-01 4.273361206054687500e+00 2.850000000000000000e+02 4.273361206054687500e+00 0.000000000000000000e+00 5.860614299774169922e+00
1.500000000000000000e+02 1.984863281250000000e-01 4.048233985900878906e+00 2.832500000000000000e+02 4.048233985900878906e+00 0.000000000000000000e+00 5.553109645843505859e+00
1.600000000000000000e+02 1.845703125000000000e-01 3.842344284057617188e+00 2.835000000000000000e+02 3.842344284057617188e+00 0.000000000000000000e+00 5.271511077880859375e+00
1.700000000000000000e+02 1.721191406250000000e-01 3.652178049087524414e+00 2.850000000000000000e+02 3.652178049087524414e+00 0.000000000000000000e+00 5.011081218719482422e+00
1.800000000000000000e+02 1.610107421875000000e-01 3.475416183471679688e+00 2.875000000000000000e+02 3.475416183471679688e+00 0.000000000000000000e+00 4.768835067749023438e+00
1.900000000000000000e+02 1.511230468750000000e-01 3.310444593429565430e+00 2.910000000000000000e+02 3.310444593429565430e+00 0.000000000000000000e+00 4.542666912078857422e+00
2.000000000000000000e+02 1.419677734375000000e-01 3.156197786331176758e+00 2.952500000000000000e+02 3.156197786331176758e+00 0.000000000000000000e+00 4.331058025360107422e+00
2.100000000000000000e+02 1.337890625000000000e-01 3.011635065078735352e+00 3.000000000000000000e+02 3.011635065078735352e+00 0.000000000000000000e+00 4.132667541503906250e+00
2.200000000000000000e+02 1.259765625000000000e-01 2.876147508621215820e+00 3.050000000000000000e+02 2.876147508621215820e+00 0.000000000000000000e+00 3.946705818176269531e+00
2.300000000000000000e+02 1.188964843750000000e-01 2.748785257339477539e+00 3.097500000000000000e+02 2.748785257339477539e+00 0.000000000000000000e+00 3.771834135055541992e+00
2.400000000000000000e+02 1.123046875000000000e-01 2.629007339477539062e+00 3.147500000000000000e+02 2.629007339477539062e+00 0.000000000000000000e+00 3.607327699661254883e+00
2.500000000000000000e+02 1.062011718750000000e-01 2.516236543655395508e+00 3.192500000000000000e+02 2.516236543655395508e+00 0.000000000000000000e+00 3.452430248260498047e+00
