================================================================================
COMPUTING BUDGET TEST
================================================================================
Equation: Linear_Convection_Diffusion
Dimension: 31
Test points: 1200
Budget levels: [1.0, 2.0, 4.0, 8.0, 16.0]
================================================================================


================================================================================
Budget Level: 1.0x
================================================================================

--- PINN (budget=1.0x) ---
Compiling model...
'compile' took 0.006908 s

Training model...

Step      Train loss              Test loss               Test metric             
11480     [1.27e-04, 4.37e-05]    [1.27e-04, 4.37e-05]    [0.00e+00, 1.30e-03]    
11490     [1.27e-04, 4.36e-05]    [1.27e-04, 4.36e-05]    [0.00e+00, 1.29e-03]    
11500     [1.27e-04, 4.30e-05]    [1.27e-04, 4.30e-05]    [0.00e+00, 1.28e-03]    
11510     [1.28e-04, 4.27e-05]    [1.28e-04, 4.27e-05]    [0.00e+00, 1.27e-03]    
11520     [1.26e-04, 4.25e-05]    [1.26e-04, 4.25e-05]    [0.00e+00, 1.26e-03]    
11530     [1.26e-04, 4.22e-05]    [1.26e-04, 4.22e-05]    [0.00e+00, 1.25e-03]    
11540     [1.25e-04, 4.22e-05]    [1.25e-04, 4.22e-05]    [0.00e+00, 1.25e-03]    
11550     [1.27e-04, 4.21e-05]    [1.27e-04, 4.21e-05]    [0.00e+00, 1.24e-03]    
11560     [1.56e-04, 4.14e-05]    [1.56e-04, 4.14e-05]    [0.00e+00, 1.23e-03]    
11570     [5.83e-04, 4.39e-05]    [5.83e-04, 4.39e-05]    [0.00e+00, 1.22e-03]    
11580     [1.01e-02, 2.30e-04]    [1.01e-02, 2.30e-04]    [0.00e+00, 1.48e-03]    
11590     [1.70e-04, 5.60e-05]    [1.70e-04, 5.60e-05]    [0.00e+00, 1.39e-03]    
11600     [8.81e-04, 6.85e-05]    [8.81e-04, 6.85e-05]    [0.00e+00, 1.46e-03]    
11610     [4.37e-04, 5.72e-05]    [4.37e-04, 5.72e-05]    [0.00e+00, 1.42e-03]    
11620     [1.39e-04, 4.89e-05]    [1.39e-04, 4.89e-05]    [0.00e+00, 1.37e-03]    
11630     [1.73e-04, 4.58e-05]    [1.73e-04, 4.58e-05]    [0.00e+00, 1.35e-03]    
11640     [1.38e-04, 4.45e-05]    [1.38e-04, 4.45e-05]    [0.00e+00, 1.33e-03]    
11650     [1.33e-04, 4.43e-05]    [1.33e-04, 4.43e-05]    [0.00e+00, 1.32e-03]    
11660     [1.27e-04, 4.33e-05]    [1.27e-04, 4.33e-05]    [0.00e+00, 1.31e-03]    
11670     [1.28e-04, 4.27e-05]    [1.28e-04, 4.27e-05]    [0.00e+00, 1.29e-03]    
11680     [1.28e-04, 4.23e-05]    [1.28e-04, 4.23e-05]    [0.00e+00, 1.28e-03]    
11690     [1.26e-04, 4.18e-05]    [1.26e-04, 4.18e-05]    [0.00e+00, 1.26e-03]    
11700     [1.77e-04, 4.14e-05]    [1.77e-04, 4.14e-05]    [0.00e+00, 1.25e-03]    
11710     [1.28e-04, 4.11e-05]    [1.28e-04, 4.11e-05]    [0.00e+00, 1.24e-03]    
11720     [1.37e-04, 4.13e-05]    [1.37e-04, 4.13e-05]    [0.00e+00, 1.24e-03]    
11730     [1.28e-04, 4.10e-05]    [1.28e-04, 4.10e-05]    [0.00e+00, 1.22e-03]    
11740     [1.77e-04, 4.12e-05]    [1.77e-04, 4.12e-05]    [0.00e+00, 1.21e-03]    
11750     [2.62e-03, 6.56e-05]    [2.62e-03, 6.56e-05]    [0.00e+00, 1.21e-03]    
11760     [1.95e-03, 1.02e-04]    [1.95e-03, 1.02e-04]    [0.00e+00, 1.49e-03]    
11770     [4.60e-04, 7.47e-05]    [4.60e-04, 7.47e-05]    [0.00e+00, 1.49e-03]    
11780     [7.95e-04, 8.63e-05]    [7.95e-04, 8.63e-05]    [0.00e+00, 1.46e-03]    
