# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.153133460320532322e-03 3.553976118564605713e-01 5.534301996231079102e-01 3.657839000225067139e-01 2.491204068064689636e-03 3.553976118564605713e-01 5.534301996231079102e-01 3.657839000225067139e-01 1.116795182228088379e+00 4.239020049571990967e-01
1.000000000000000000e+01 2.630948647856712341e-02 5.923900753259658813e-02 6.170209124684333801e-02 6.199570000171661377e-02 2.133126556873321533e-02 5.923900753259658813e-02 6.170209124684333801e-02 6.199570000171661377e-02 4.527567625045776367e-01 6.967039406299591064e-02
2.000000000000000000e+01 1.038075773976743221e-03 1.902585290372371674e-02 1.039453130215406418e-02 1.608059182763099670e-02 9.709652513265609741e-04 1.902585290372371674e-02 1.039453130215406418e-02 1.608059182763099670e-02 2.067271471023559570e-01 1.452490780502557755e-02
3.000000000000000000e+01 1.065547228790819645e-03 1.197743602097034454e-02 8.411983959376811981e-03 8.272826671600341797e-03 8.987662149593234062e-04 1.197743602097034454e-02 8.411983959376811981e-03 8.272826671600341797e-03 1.682702898979187012e-01 9.623506106436252594e-03
4.000000000000000000e+01 1.935914158821105957e-03 6.394611205905675888e-03 6.428107619285583496e-03 6.516561843454837799e-03 1.809048233553767204e-03 6.394611205905675888e-03 6.428107619285583496e-03 6.516561843454837799e-03 1.312951296567916870e-01 5.858894437551498413e-03
5.000000000000000000e+01 1.216067001223564148e-03 5.202738102525472641e-03 3.608465893194079399e-03 4.287711344659328461e-03 1.311096479184925556e-03 5.202738102525472641e-03 3.608465893194079399e-03 4.287711344659328461e-03 1.079388633370399475e-01 3.959807101637125015e-03
6.000000000000000000e+01 9.455690742470324039e-04 3.744871588423848152e-03 2.690617693588137627e-03 2.414570422843098640e-03 1.138654188252985477e-03 3.744871588423848152e-03 2.690617693588137627e-03 2.414570422843098640e-03 9.249722212553024292e-02 2.907874993979930878e-03
7.000000000000000000e+01 1.069744816049933434e-03 2.444438170641660690e-03 2.369410591199994087e-03 1.589943771250545979e-03 1.217294484376907349e-03 2.444438170641660690e-03 2.369410591199994087e-03 1.589943771250545979e-03 8.054713904857635498e-02 2.205051016062498093e-03
8.000000000000000000e+01 9.971719700843095779e-04 1.961010042577981949e-03 2.091262256726622581e-03 1.180401886813342571e-03 1.125825685448944569e-03 1.961010042577981949e-03 2.091262256726622581e-03 1.180401886813342571e-03 7.136586308479309082e-02 1.731009222567081451e-03
9.000000000000000000e+01 7.330559310503304005e-04 1.857967348769307137e-03 1.876481692306697369e-03 1.017953152768313885e-03 8.646705537103116512e-04 1.857967348769307137e-03 1.876481692306697369e-03 1.017953152768313885e-03 6.846617907285690308e-02 1.593201071955263615e-03
