# x, y
3.125000000000000000e-01 2.037037014961242676e-01 -2.199999988079071045e-01 9.183675050735473633e-02 -4.917355477809906006e-01 3.461538553237915039e-01 1.470588445663452148e-01 7.894736528396606445e-02 -2.173912525177001953e-02 -1.206896603107452393e-01 -1.451613008975982666e-01 -2.027027010917663574e-01 -2.317073047161102295e-01 -2.441860437393188477e-01 -2.659574449062347412e-01 -2.924528121948242188e-01 -3.135593235492706299e-01 -3.196721374988555908e-01 -3.358209133148193359e-01 -4.316770136356353760e-01 0.000000000000000000e+00 -1.956860780715942383e+00
-3.125000000000000000e-01 -3.518518507480621338e-01 -2.000001072883605957e-02 2.346938848495483398e-01 -4.008264541625976562e-01 4.230769276618957520e-01 2.058823704719543457e-01 1.315789222717285156e-01 2.173912525177001953e-02 -8.620688319206237793e-02 -1.129032373428344727e-01 -1.756756901741027832e-01 -2.073170840740203857e-01 -2.209302186965942383e-01 -2.446808516979217529e-01 -2.735849022865295410e-01 -2.966101765632629395e-01 -3.032786846160888672e-01 -3.208955228328704834e-01 -4.254658222198486328e-01 0.000000000000000000e+00 -2.235755920410156250e+00
1.875000000000000000e-01 -1.851850748062133789e-02 1.800000071525573730e-01 3.775510191917419434e-01 -3.099173605442047119e-01 -4.940828382968902588e-01 2.647058963775634766e-01 1.842105388641357422e-01 6.521737575531005859e-02 -5.172413587570190430e-02 -8.064517378807067871e-02 -1.486486494541168213e-01 -1.829268336296081543e-01 -1.976744234561920166e-01 -2.234042584896087646e-01 -2.547169923782348633e-01 -2.796609997749328613e-01 -2.868852615356445312e-01 -3.059701323509216309e-01 -4.192546606063842773e-01 0.000000000000000000e+00 -1.494845509529113770e+00
-6.250000000000000000e-02 3.148148059844970703e-01 3.799999952316284180e-01 -4.591836631298065186e-01 -2.190082669258117676e-01 -4.171597659587860107e-01 3.235294222831726074e-01 2.368420958518981934e-01 1.086956262588500977e-01 -1.724138855934143066e-02 -4.838711023330688477e-02 -1.216216087341308594e-01 -1.585365831851959229e-01 -1.744185984134674072e-01 -2.021276652812957764e-01 -2.358490526676177979e-01 -2.627118825912475586e-01 -2.704918086528778076e-01 -2.910447716712951660e-01 -4.130434691905975342e-01 0.000000000000000000e+00 -1.489443778991699219e+00
4.375000000000000000e-01 -2.407407462596893311e-01 -3.799999952316284180e-01 -3.163265287876129150e-01 -1.280991733074188232e-01 -3.402366936206817627e-01 3.823529481887817383e-01 2.894737124443054199e-01 1.521739363670349121e-01 1.724135875701904297e-02 -1.612904667854309082e-02 -9.459459781646728516e-02 -1.341463327407836914e-01 -1.511628031730651855e-01 -1.808510720729827881e-01 -2.169811427593231201e-01 -2.457627058029174805e-01 -2.540983557701110840e-01 -2.761194109916687012e-01 -4.068323075771331787e-01 0.000000000000000000e+00 -1.603338956832885742e+00
-4.687500000000000000e-01 9.259259700775146484e-02 -1.800000071525573730e-01 -1.734693944454193115e-01 -3.719007968902587891e-02 -2.633135914802551270e-01 4.411764740943908691e-01 3.421052694320678711e-01 1.956521868705749512e-01 5.172413587570190430e-02 1.612901687622070312e-02 -6.756755709648132324e-02 -1.097561120986938477e-01 -1.279069781303405762e-01 -1.595744788646697998e-01 -1.981132030487060547e-01 -2.288135588169097900e-01 -2.377049326896667480e-01 -2.611940503120422363e-01 -4.006211161613464355e-01 0.000000000000000000e+00 -1.274595260620117188e+00
3.125000000000000000e-02 4.259259104728698730e-01 1.999998092651367188e-02 -3.061223030090332031e-02 5.371898412704467773e-02 -1.863905191421508789e-01 -4.965398013591766357e-01 3.947368264198303223e-01 2.391304373741149902e-01 8.620691299438476562e-02 4.838711023330688477e-02 -4.054054617881774902e-02 -8.536586165428161621e-02 -1.046511530876159668e-01 -1.382978856563568115e-01 -1.792452931404113770e-01 -2.118644118309020996e-01 -2.213114798069000244e-01 -2.462686598300933838e-01 -3.944099545478820801e-01 0.000000000000000000e+00 -5.361416339874267578e-01
-2.187500000000000000e-01 -4.259259104728698730e-01 2.200000286102294922e-01 1.122449040412902832e-01 1.446281075477600098e-01 -1.094674468040466309e-01 -4.377162754535675049e-01 4.473684430122375488e-01 2.826086878776550293e-01 1.206896305084228516e-01 8.064514398574829102e-02 -1.351350545883178711e-02 -6.097561120986938477e-02 -8.139535784721374512e-02 -1.170212626457214355e-01 -1.603773534297943115e-01 -1.949152648448944092e-01 -2.049180269241333008e-01 -2.313432693481445312e-01 -3.881987631320953369e-01 0.000000000000000000e+00 -7.363330125808715820e-01
2.812500000000000000e-01 -9.259259700775146484e-02 4.200000166893005371e-01 2.551020383834838867e-01 2.355371713638305664e-01 -3.254437446594238281e-02 -3.788927197456359863e-01 -4.972299039363861084e-01 3.260869383811950684e-01 1.551724076271057129e-01 1.129032373428344727e-01 1.351350545883178711e-02 -3.658536076545715332e-02 -5.813953280448913574e-02 -9.574466943740844727e-02 -1.415094435214996338e-01 -1.779660880565643311e-01 -1.885246038436889648e-01 -2.164179086685180664e-01 -3.819875717163085938e-01 0.000000000000000000e+00 1.430451869964599609e-03
-3.437500000000000000e-01 2.407407164573669434e-01 -3.400000035762786865e-01 3.979591727256774902e-01 3.264462947845458984e-01 4.437869787216186523e-02 -3.200691938400268555e-01 -4.445983469486236572e-01 3.695651888847351074e-01 1.896551847457885742e-01 1.451612710952758789e-01 4.054051637649536133e-02 -1.219511032104492188e-02 -3.488370776176452637e-02 -7.446807622909545898e-02 -1.226415038108825684e-01 -1.610169410705566406e-01 -1.721311509609222412e-01 -2.014925479888916016e-01 -3.757764101028442383e-01 0.000000000000000000e+00 -3.485759496688842773e-01
1.562500000000000000e-01 -3.148148059844970703e-01 -1.399999856948852539e-01 -4.387755095958709717e-01 4.173553586006164551e-01 1.213017702102661133e-01 -2.612456679344177246e-01 -3.919667601585388184e-01 4.130434989929199219e-01 2.241379022598266602e-01 1.774193644523620605e-01 6.756758689880371094e-02 1.219511032104492188e-02 -1.162791252136230469e-02 -5.319148302078247070e-02 -1.037735939025878906e-01 -1.440677940845489502e-01 -1.557376980781555176e-01 -1.865671575069427490e-01 -3.695652186870574951e-01 0.000000000000000000e+00 -4.820630550384521484e-01
-9.375000000000000000e-02 1.851850748062133789e-02 6.000000238418579102e-02 -2.959183454513549805e-01 -4.834710657596588135e-01 1.982248425483703613e-01 -2.024221420288085938e-01 -3.393351733684539795e-01 4.565217494964599609e-01 2.586206793785095215e-01 2.096773982048034668e-01 9.459459781646728516e-02 3.658539056777954102e-02 1.162791252136230469e-02 -3.191488981246948242e-02 -8.490565419197082520e-02 -1.271186470985412598e-01 -1.393442749977111816e-01 -1.716417968273162842e-01 -3.633540272712707520e-01 0.000000000000000000e+00 -4.888048768043518066e-01
4.062500000000000000e-01 3.518518805503845215e-01 2.599999904632568359e-01 -1.530612111091613770e-01 -3.925619721412658691e-01 2.751479148864746094e-01 -1.435986161231994629e-01 -2.867035865783691406e-01 -4.981096386909484863e-01 2.931034564971923828e-01 2.419354915618896484e-01 1.216216087341308594e-01 6.097561120986938477e-02 3.488373756408691406e-02 -1.063829660415649414e-02 -6.603774428367614746e-02 -1.101695001125335693e-01 -1.229508221149444580e-01 -1.567164063453674316e-01 -3.571428656578063965e-01 0.000000000000000000e+00 2.480790913105010986e-01
-4.062500000000000000e-01 -2.037037014961242676e-01 4.599999785423278809e-01 -1.020407676696777344e-02 -3.016529083251953125e-01 3.520709872245788574e-01 -8.477509021759033203e-02 -2.340720295906066895e-01 -4.546313881874084473e-01 3.275862336158752441e-01 2.741935253143310547e-01 1.486486196517944336e-01 8.536583185195922852e-02 5.813956260681152344e-02 1.063829660415649414e-02 -4.716980457305908203e-02 -9.322035312652587891e-02 -1.065573692321777344e-01 -1.417910456657409668e-01 -3.509316742420196533e-01 0.000000000000000000e+00 -2.183164358139038086e-01
9.375000000000000000e-02 1.296296119689941406e-01 -4.920000135898590088e-01 1.326530575752258301e-01 -2.107438147068023682e-01 4.289940595626831055e-01 -2.595156431198120117e-02 -1.814404428005218506e-01 -4.111531376838684082e-01 3.620689511299133301e-01 3.064516186714172363e-01 1.756756901741027832e-01 1.097561120986938477e-01 8.139532804489135742e-02 3.191488981246948242e-02 -2.830189466476440430e-02 -7.627117633819580078e-02 -9.016394615173339844e-02 -1.268656849861145020e-01 -3.447204828262329102e-01 0.000000000000000000e+00 3.646771311759948730e-01
-1.562500000000000000e-01 4.629629850387573242e-01 -2.919999957084655762e-01 2.755101919174194336e-01 -1.198347210884094238e-01 -4.881656765937805176e-01 3.287196159362792969e-02 -1.288088560104370117e-01 -3.676748573780059814e-01 3.965517282485961914e-01 3.387096524238586426e-01 2.027027010917663574e-01 1.341463327407836914e-01 1.046511530876159668e-01 5.319148302078247070e-02 -9.433954954147338867e-03 -5.932202935218811035e-02 -7.377049326896667480e-02 -1.119402945041656494e-01 -3.385093212127685547e-01 0.000000000000000000e+00 3.555879592895507812e-01
3.437500000000000000e-01 -4.876543283462524414e-01 -9.200000762939453125e-02 4.183673262596130371e-01 -2.892562747001647949e-02 -4.112426042556762695e-01 9.169548749923706055e-02 -7.617729902267456055e-02 -3.241965770721435547e-01 4.310345053672790527e-01 3.709677457809448242e-01 2.297297120094299316e-01 1.585366129875183105e-01 1.279069781303405762e-01 7.446807622909545898e-02 9.433984756469726562e-03 -4.237288236618041992e-02 -5.737704038619995117e-02 -9.701493382453918457e-02 -3.322981297969818115e-01 0.000000000000000000e+00 8.066309690475463867e-01
-2.812500000000000000e-01 -1.543209850788116455e-01 1.079999804496765137e-01 -4.183673560619354248e-01 6.198346614837646484e-02 -3.343195319175720215e-01 1.505190134048461914e-01 -2.354571223258972168e-02 -2.807183265686035156e-01 4.655172228813171387e-01 4.032257795333862305e-01 2.567567825317382812e-01 1.829268336296081543e-01 1.511628031730651855e-01 9.574466943740844727e-02 2.830189466476440430e-02 -2.542373538017272949e-02 -4.098361730575561523e-02 -8.208954334259033203e-02 -3.260869383811950684e-01 0.000000000000000000e+00 4.370326697826385498e-01
2.187500000000000000e-01 1.790123581886291504e-01 3.080000281333923340e-01 -2.755101919174194336e-01 1.528925895690917969e-01 -2.573964595794677734e-01 2.093425393104553223e-01 2.908587455749511719e-02 -2.372400760650634766e-01 -4.988109469413757324e-01 4.354838728904724121e-01 2.837837934494018555e-01 2.073170542716979980e-01 1.744186282157897949e-01 1.170212626457214355e-01 4.716980457305908203e-02 -8.474588394165039062e-03 -2.459016442298889160e-02 -6.716418266296386719e-02 -3.198757767677307129e-01 0.000000000000000000e+00 1.173215389251708984e+00
-3.125000000000000000e-02 -3.765432238578796387e-01 -4.519999921321868896e-01 -1.326530575752258301e-01 2.438016533851623535e-01 -1.804733872413635254e-01 2.681660652160644531e-01 8.171743154525756836e-02 -1.937618255615234375e-01 -4.643281698226928711e-01 4.677419066429138184e-01 3.108108043670654297e-01 2.317073345184326172e-01 1.976743936538696289e-01 1.382978558540344238e-01 6.603771448135375977e-02 8.474588394165039062e-03 -8.196711540222167969e-03 -5.223879218101501465e-02 -3.136646151542663574e-01 0.000000000000000000e+00 3.093200027942657471e-01
4.687500000000000000e-01 -4.320988059043884277e-02 -2.520000040531158447e-01 1.020407676696777344e-02 3.347107172012329102e-01 -1.035502851009368896e-01 3.269895911216735840e-01 1.343490481376647949e-01 -1.502835452556610107e-01 -4.298454225063323975e-01 -4.989594221115112305e-01 3.378378152847290039e-01 2.560975551605224609e-01 2.209302186965942383e-01 1.595744490623474121e-01 8.490568399429321289e-02 2.542370557785034180e-02 8.196711540222167969e-03 -3.731343150138854980e-02 -3.074533939361572266e-01 0.000000000000000000e+00 1.045354247093200684e+00
-4.843750000000000000e-01 2.901234626770019531e-01 -5.199998617172241211e-02 1.530612111091613770e-01 4.256198406219482422e-01 -2.662721276283264160e-02 3.858131766319274902e-01 1.869806051254272461e-01 -1.068052947521209717e-01 -3.953626751899719238e-01 -4.667013585567474365e-01 3.648648858070373535e-01 2.804877758026123047e-01 2.441860437393188477e-01 1.808510422706604004e-01 1.037735939025878906e-01 4.237288236618041992e-02 2.459013462066650391e-02 -2.238807082176208496e-02 -3.012422323226928711e-01 0.000000000000000000e+00 1.327222704887390137e+00
1.562500000000000000e-02 -2.654321193695068359e-01 1.480000019073486328e-01 2.959183454513549805e-01 -4.752066135406494141e-01 5.029582977294921875e-02 4.446367025375366211e-01 2.396121621131896973e-01 -6.332704424858093262e-02 -3.608798980712890625e-01 -4.344432950019836426e-01 3.918918967247009277e-01 3.048780560493469238e-01 2.674418687820434570e-01 2.021276354789733887e-01 1.226415038108825684e-01 5.932205915451049805e-02 4.098361730575561523e-02 -7.462680339813232422e-03 -2.950310707092285156e-01 0.000000000000000000e+00 1.181591987609863281e+00
-2.343750000000000000e-01 6.790125370025634766e-02 3.479999899864196777e-01 4.387755393981933594e-01 -3.842975199222564697e-01 1.272189617156982422e-01 -4.930795729160308838e-01 2.922437787055969238e-01 -1.984876394271850586e-02 -3.263971507549285889e-01 -4.021852314472198486e-01 4.189189076423645020e-01 3.292682766914367676e-01 2.906976938247680664e-01 2.234042286872863770e-01 1.415094137191772461e-01 7.627117633819580078e-02 5.737704038619995117e-02 7.462680339813232422e-03 -2.888198792934417725e-01 0.000000000000000000e+00 1.170045852661132812e+00
2.656250000000000000e-01 4.012345671653747559e-01 -4.120000004768371582e-01 -3.979591727256774902e-01 -2.933884263038635254e-01 2.041420340538024902e-01 -4.342560470104217529e-01 3.448753356933593750e-01 2.362948656082153320e-02 -2.919144034385681152e-01 -3.699271678924560547e-01 4.459459185600280762e-01 3.536585569381713867e-01 3.139534592628479004e-01 2.446808218955993652e-01 1.603773832321166992e-01 9.322035312652587891e-02 7.377046346664428711e-02 2.238804101943969727e-02 -2.826086878776550293e-01 0.000000000000000000e+00 9.654475450515747070e-01
-3.593750000000000000e-01 -4.506172835826873779e-01 -2.120000123977661133e-01 -2.551020383834838867e-01 -2.024793326854705811e-01 2.810651063919067383e-01 -3.754325211048126221e-01 3.975069522857666016e-01 6.710773706436157227e-02 -2.574316263198852539e-01 -3.376690745353698730e-01 4.729729890823364258e-01 3.780487775802612305e-01 3.372092843055725098e-01 2.659574747085571289e-01 1.792452931404113770e-01 1.101694703102111816e-01 9.016394615173339844e-02 3.731346130371093750e-02 -2.763975262641906738e-01 0.000000000000000000e+00 3.902561664581298828e-01
1.406250000000000000e-01 -1.172839403152465820e-01 -1.199999451637268066e-02 -1.122449040412902832e-01 -1.115702390670776367e-01 3.579881787300109863e-01 -3.166089951992034912e-01 4.501385092735290527e-01 1.105859875679016113e-01 -2.229488790035247803e-01 -3.054110407829284668e-01 -4.992695450782775879e-01 4.024389982223510742e-01 3.604651093482971191e-01 2.872340679168701172e-01 1.981132030487060547e-01 1.271186470985412598e-01 1.065573692321777344e-01 5.223882198333740234e-02 -2.701863348484039307e-01 0.000000000000000000e+00 1.125980019569396973e+00
-1.093750000000000000e-01 2.160493731498718262e-01 1.880000233650207520e-01 3.061223030090332031e-02 -2.066114544868469238e-02 4.349112510681152344e-01 -2.577854692935943604e-01 -4.944598376750946045e-01 1.540642976760864258e-01 -1.884661018848419189e-01 -2.731529474258422852e-01 -4.722425043582916260e-01 4.268292784690856934e-01 3.837209343910217285e-01 3.085106611251831055e-01 2.169811129570007324e-01 1.440678238868713379e-01 1.229507923126220703e-01 6.716418266296386719e-02 -2.639751434326171875e-01 0.000000000000000000e+00 1.113743782043457031e+00
3.906250000000000000e-01 -3.395061790943145752e-01 3.880000114440917969e-01 1.734693646430969238e-01 7.024794816970825195e-02 -4.822485148906707764e-01 -1.989619433879852295e-01 -4.418282508850097656e-01 1.975425481796264648e-01 -1.539833545684814453e-01 -2.408949136734008789e-01 -4.452154934406280518e-01 4.512194991111755371e-01 4.069767594337463379e-01 3.297872543334960938e-01 2.358490824699401855e-01 1.610169410705566406e-01 1.393442749977111816e-01 8.208954334259033203e-02 -2.577639818191528320e-01 0.000000000000000000e+00 9.657655954360961914e-01
-4.218750000000000000e-01 -6.172835826873779297e-03 -3.719999790191650391e-01 3.163265585899353027e-01 1.611570119857788086e-01 -4.053254425525665283e-01 -1.401384174823760986e-01 -3.891966938972473145e-01 2.410207986831665039e-01 -1.195006072521209717e-01 -2.086368501186370850e-01 -4.181884527206420898e-01 4.756097793579101562e-01 4.302325844764709473e-01 3.510638475418090820e-01 2.547169923782348633e-01 1.779661178588867188e-01 1.557376980781555176e-01 9.701490402221679688e-02 -2.515527904033660889e-01 0.000000000000000000e+00 4.282591640949249268e-01
7.812500000000000000e-02 3.271604776382446289e-01 -1.719999909400939941e-01 4.591836929321289062e-01 2.520661354064941406e-01 -3.284023702144622803e-01 -8.131489157676696777e-02 -3.365650773048400879e-01 2.844990491867065430e-01 -8.501783013343811035e-02 -1.763787865638732910e-01 -3.911614418029785156e-01 -4.994051158428192139e-01 4.534883499145507812e-01 3.723404407501220703e-01 2.735849022865295410e-01 1.949152350425720215e-01 1.721311211585998535e-01 1.119403243064880371e-01 -2.453416287899017334e-01 0.000000000000000000e+00 1.163847565650939941e+00
-1.718750000000000000e-01 -2.283950746059417725e-01 2.799999713897705078e-02 -3.775510191917419434e-01 3.429751992225646973e-01 -2.514792680740356445e-01 -2.249133586883544922e-02 -2.839335203170776367e-01 3.279772996902465820e-01 -5.053508281707763672e-02 -1.441206932067871094e-01 -3.641344010829925537e-01 -4.750148653984069824e-01 4.767441749572753906e-01 3.936170339584350586e-01 2.924528121948242188e-01 2.118644118309020996e-01 1.885246038436889648e-01 1.268656849861145020e-01 -2.391304373741149902e-01 0.000000000000000000e+00 2.803605198860168457e-01
3.281250000000000000e-01 1.049382686614990234e-01 2.279999852180480957e-01 -2.346938848495483398e-01 4.338843226432800293e-01 -1.745562255382537842e-01 3.633219003677368164e-02 -2.313019335269927979e-01 3.714555501937866211e-01 -1.605230569839477539e-02 -1.118626296520233154e-01 -3.371073603630065918e-01 -4.506246447563171387e-01 -4.994591772556304932e-01 4.148936271667480469e-01 3.113207817077636719e-01 2.288135886192321777e-01 2.049180269241333008e-01 1.417910456657409668e-01 -2.329192459583282471e-01 0.000000000000000000e+00 1.015895009040832520e+00
-2.968750000000000000e-01 4.382715821266174316e-01 4.279999732971191406e-01 -9.183672070503234863e-02 -4.669421613216400146e-01 -9.763312339782714844e-02 9.515571594238281250e-02 -1.786703467369079590e-01 4.149338603019714355e-01 1.843041181564331055e-02 -7.960456609725952148e-02 -3.100803494453430176e-01 -4.262343943119049072e-01 -4.762033522129058838e-01 4.361702203750610352e-01 3.301886916160583496e-01 2.457627058029174805e-01 2.213114500045776367e-01 1.567164063453674316e-01 -2.267080843448638916e-01 0.000000000000000000e+00 6.341530084609985352e-01
2.031250000000000000e-01 -4.135802388191223145e-01 -3.320000171661376953e-01 5.102038383483886719e-02 -3.760330677032470703e-01 -2.071005105972290039e-02 1.539792418479919434e-01 -1.260387897491455078e-01 4.584121108055114746e-01 5.291318893432617188e-02 -4.734650254249572754e-02 -2.830533385276794434e-01 -4.018441438674926758e-01 -4.529475271701812744e-01 4.574468135833740234e-01 3.490566015243530273e-01 2.627118825912475586e-01 2.377049326896667480e-01 1.716417670249938965e-01 -2.204968929290771484e-01 0.000000000000000000e+00 2.239613533020019531e-01
-4.687500000000000000e-02 -8.024692535400390625e-02 -1.319999992847442627e-01 1.938775777816772461e-01 -2.851239740848541260e-01 5.621302127838134766e-02 2.128027677536010742e-01 -7.340720295906066895e-02 -4.962192773818969727e-01 8.739596605300903320e-02 -1.508843898773193359e-02 -2.560262978076934814e-01 -3.774538934230804443e-01 -4.296917319297790527e-01 4.787234067916870117e-01 3.679245114326477051e-01 2.796609997749328613e-01 2.540983557701110840e-01 1.865671873092651367e-01 -2.142857015132904053e-01 0.000000000000000000e+00 2.108452022075653076e-01
4.531250000000000000e-01 2.530864477157592773e-01 6.800001859664916992e-02 3.367347121238708496e-01 -1.942148804664611816e-01 1.331360936164855957e-01 2.716262936592102051e-01 -2.077561616897583008e-02 -4.527410268783569336e-01 1.218787431716918945e-01 1.716959476470947266e-02 -2.289992570877075195e-01 -3.530636429786682129e-01 -4.064359068870544434e-01 -4.995473027229309082e-01 3.867924809455871582e-01 2.966101765632629395e-01 2.704917788505554199e-01 2.014925479888916016e-01 -2.080745398998260498e-01 0.000000000000000000e+00 9.462916851043701172e-01
-4.531250000000000000e-01 -3.024691343307495117e-01 2.680000066757202148e-01 4.795918464660644531e-01 -1.033057868480682373e-01 2.100591659545898438e-01 3.304498195648193359e-01 3.185594081878662109e-02 -4.092627763748168945e-01 1.563614606857299805e-01 4.942768812179565430e-02 -2.019722461700439453e-01 -3.286734223365783691e-01 -3.831800818443298340e-01 -4.782707095146179199e-01 4.056603908538818359e-01 3.135592937469482422e-01 2.868852615356445312e-01 2.164179086685180664e-01 -2.018633484840393066e-01 0.000000000000000000e+00 3.861463665962219238e-01
4.687500000000000000e-02 3.086417913436889648e-02 4.679999947547912598e-01 -4.970845580101013184e-01 -1.239669322967529297e-02 2.869822382926940918e-01 3.892733454704284668e-01 8.448755741119384766e-02 -3.657844960689544678e-01 1.908442378044128418e-01 8.168572187423706055e-02 -1.749452054500579834e-01 -3.042831718921661377e-01 -3.599242866039276123e-01 -4.569941163063049316e-01 4.245283007621765137e-01 3.305084705352783203e-01 3.032786846160888672e-01 2.313432693481445312e-01 -1.956521868705749512e-01 0.000000000000000000e+00 1.001606225967407227e+00
-2.031250000000000000e-01 3.641975522041320801e-01 -4.839999973773956299e-01 -3.542274236679077148e-01 7.851237058639526367e-02 3.639053106307983398e-01 4.480968713760375977e-01 1.371191143989562988e-01 -3.223062455654144287e-01 2.253270149230957031e-01 1.139438152313232422e-01 -1.479181945323944092e-01 -2.798929214477539062e-01 -3.366684913635253906e-01 -4.357175230979919434e-01 4.433962106704711914e-01 3.474576473236083984e-01 3.196721076965332031e-01 2.462686300277709961e-01 -1.894409954547882080e-01 0.000000000000000000e+00 8.345998525619506836e-01
