# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.046875000000000000e+00 8.227478981018066406e+00 7.718750000000000000e+00 8.227478981018066406e+00 9.781767725944519043e-01 1.002396297454833984e+01
1.000000000000000000e+01 2.632812500000000000e+00 8.097244262695312500e+00 3.845703125000000000e+00 8.097244262695312500e+00 9.744577407836914062e-01 9.947887420654296875e+00
2.000000000000000000e+01 8.017578125000000000e-01 7.616683483123779297e+00 5.347656250000000000e+00 7.616683483123779297e+00 9.456132054328918457e-01 9.367676734924316406e+00
3.000000000000000000e+01 5.903320312500000000e-01 6.725570678710937500e+00 1.623437500000000000e+01 6.725570678710937500e+00 8.891203999519348145e-01 8.281824111938476562e+00
4.000000000000000000e+01 4.387207031250000000e-01 5.846457958221435547e+00 3.718750000000000000e+01 5.846457958221435547e+00 8.321365118026733398e-01 7.254275798797607422e+00
5.000000000000000000e+01 4.628906250000000000e-01 4.755959510803222656e+00 9.718750000000000000e+01 4.755959510803222656e+00 7.557286620140075684e-01 5.983243465423583984e+00
6.000000000000000000e+01 4.523925781250000000e-01 3.861887693405151367e+00 1.842500000000000000e+02 3.861887693405151367e+00 6.864364147186279297e-01 4.936345577239990234e+00
7.000000000000000000e+01 4.326171875000000000e-01 3.189892053604125977e+00 2.607500000000000000e+02 3.189892053604125977e+00 6.287049055099487305e-01 4.140936374664306641e+00
8.000000000000000000e+01 3.625488281250000000e-01 2.751243352890014648e+00 2.922500000000000000e+02 2.751243352890014648e+00 5.874468684196472168e-01 3.615280389785766602e+00
9.000000000000000000e+01 3.041992187500000000e-01 2.467931032180786133e+00 3.032500000000000000e+02 2.467931032180786133e+00 5.578604936599731445e-01 3.260288715362548828e+00
1.000000000000000000e+02 2.634277343750000000e-01 2.256679534912109375e+00 2.947500000000000000e+02 2.256679534912109375e+00 5.338483452796936035e-01 2.985661983489990234e+00
1.100000000000000000e+02 2.298583984375000000e-01 2.080598354339599609e+00 2.657500000000000000e+02 2.080598354339599609e+00 5.130368471145629883e-01 2.757413625717163086e+00
1.200000000000000000e+02 2.070312500000000000e-01 1.921767592430114746e+00 2.458750000000000000e+02 1.921767592430114746e+00 4.935000538825988770e-01 2.551403999328613281e+00
1.300000000000000000e+02 1.898193359375000000e-01 1.779466986656188965e+00 2.327500000000000000e+02 1.779466986656188965e+00 4.752365350723266602e-01 2.366053104400634766e+00
1.400000000000000000e+02 1.752929687500000000e-01 1.651448249816894531e+00 2.205000000000000000e+02 1.651448249816894531e+00 4.582188725471496582e-01 2.199635744094848633e+00
1.500000000000000000e+02 1.630859375000000000e-01 1.534929633140563965e+00 2.121250000000000000e+02 1.534929633140563965e+00 4.421063661575317383e-01 2.047662496566772461e+00
1.600000000000000000e+02 1.518554687500000000e-01 1.429440021514892578e+00 2.052500000000000000e+02 1.429440021514892578e+00 4.269938766956329346e-01 1.910064816474914551e+00
1.700000000000000000e+02 1.414794921875000000e-01 1.333537459373474121e+00 2.015000000000000000e+02 1.333537459373474121e+00 4.127370417118072510e-01 1.784644603729248047e+00
1.800000000000000000e+02 1.318359375000000000e-01 1.246477246284484863e+00 1.990000000000000000e+02 1.246477246284484863e+00 3.993237912654876709e-01 1.670533418655395508e+00
1.900000000000000000e+02 1.229248046875000000e-01 1.167142271995544434e+00 1.981250000000000000e+02 1.167142271995544434e+00 3.866512477397918701e-01 1.566187143325805664e+00
2.000000000000000000e+02 1.146850585937500000e-01 1.094859480857849121e+00 1.981250000000000000e+02 1.094859480857849121e+00 3.746978044509887695e-01 1.470845818519592285e+00
2.100000000000000000e+02 1.070556640625000000e-01 1.028875231742858887e+00 1.986250000000000000e+02 1.028875231742858887e+00 3.634058535099029541e-01 1.383530378341674805e+00
2.200000000000000000e+02 9.997558593750000000e-02 9.686176180839538574e-01 1.996250000000000000e+02 9.686176180839538574e-01 3.527408540248870850e-01 1.303516030311584473e+00
2.300000000000000000e+02 9.356689453125000000e-02 9.134162068367004395e-01 2.010000000000000000e+02 9.134162068367004395e-01 3.426496684551239014e-01 1.230000734329223633e+00
2.400000000000000000e+02 8.746337890625000000e-02 8.631234765052795410e-01 2.027500000000000000e+02 8.631234765052795410e-01 3.331522047519683838e-01 1.162760496139526367e+00
2.500000000000000000e+02 8.184814453125000000e-02 8.170694112777709961e-01 2.047500000000000000e+02 8.170694112777709961e-01 3.241848647594451904e-01 1.101007461547851562e+00
2.600000000000000000e+02 7.684326171875000000e-02 7.745974659919738770e-01 2.070000000000000000e+02 7.745974659919738770e-01 3.156695961952209473e-01 1.043927550315856934e+00
2.700000000000000000e+02 7.220458984375000000e-02 7.355653643608093262e-01 2.096250000000000000e+02 7.355653643608093262e-01 3.076119422912597656e-01 9.913138747215270996e-01
2.800000000000000000e+02 6.964111328125000000e-02 6.994163393974304199e-01 2.128750000000000000e+02 6.994163393974304199e-01 2.999439239501953125e-01 9.425078630447387695e-01
2.900000000000000000e+02 6.427001953125000000e-02 6.673368811607360840e-01 2.141250000000000000e+02 6.673368811607360840e-01 2.929324507713317871e-01 8.989590406417846680e-01
3.000000000000000000e+02 6.051635742187500000e-02 6.362599134445190430e-01 2.172500000000000000e+02 6.362599134445190430e-01 2.859935462474822998e-01 8.568747639656066895e-01
3.100000000000000000e+02 5.706787109375000000e-02 6.072174310684204102e-01 2.206250000000000000e+02 6.072174310684204102e-01 2.793379426002502441e-01 8.174567222595214844e-01
3.200000000000000000e+02 5.413818359375000000e-02 5.801389217376708984e-01 2.237500000000000000e+02 5.801389217376708984e-01 2.729814052581787109e-01 7.806762456893920898e-01
3.300000000000000000e+02 5.145263671875000000e-02 5.545493960380554199e-01 2.276250000000000000e+02 5.545493960380554199e-01 2.668302357196807861e-01 7.458903789520263672e-01
3.400000000000000000e+02 4.937744140625000000e-02 5.305478572845458984e-01 2.312500000000000000e+02 5.305478572845458984e-01 2.609189450740814209e-01 7.132076621055603027e-01
3.500000000000000000e+02 5.084228515625000000e-02 5.093895196914672852e-01 2.328750000000000000e+02 5.093895196914672852e-01 2.555710077285766602e-01 6.842708587646484375e-01
3.600000000000000000e+02 4.516601562500000000e-02 4.879869222640991211e-01 2.370000000000000000e+02 4.879869222640991211e-01 2.500898540019989014e-01 6.552348136901855469e-01
3.700000000000000000e+02 4.217529296875000000e-02 4.678138196468353271e-01 2.420000000000000000e+02 4.678138196468353271e-01 2.447998672723770142e-01 6.278084516525268555e-01
3.800000000000000000e+02 4.046630859375000000e-02 4.491569697856903076e-01 2.462500000000000000e+02 4.491569697856903076e-01 2.397985756397247314e-01 6.024181246757507324e-01
3.900000000000000000e+02 3.851318359375000000e-02 4.315840005874633789e-01 2.500000000000000000e+02 4.315840005874633789e-01 2.349895983934402466e-01 5.784983634948730469e-01
4.000000000000000000e+02 3.689575195312500000e-02 4.150455892086029053e-01 2.537500000000000000e+02 4.150455892086029053e-01 2.303703427314758301e-01 5.559784770011901855e-01
4.100000000000000000e+02 3.759765625000000000e-02 3.997709155082702637e-01 2.585000000000000000e+02 3.997709155082702637e-01 2.260221540927886963e-01 5.351884961128234863e-01
4.200000000000000000e+02 3.503417968750000000e-02 3.847763240337371826e-01 2.627500000000000000e+02 3.847763240337371826e-01 2.216556221246719360e-01 5.147097110748291016e-01
4.300000000000000000e+02 3.320312500000000000e-02 3.709006309509277344e-01 2.662500000000000000e+02 3.709006309509277344e-01 2.175710350275039673e-01 4.959146678447723389e-01
4.400000000000000000e+02 3.137207031250000000e-02 3.574340343475341797e-01 2.717500000000000000e+02 3.574340343475341797e-01 2.135423868894577026e-01 4.777195155620574951e-01
4.500000000000000000e+02 3.280639648437500000e-02 3.446862995624542236e-01 2.770000000000000000e+02 3.446862995624542236e-01 2.096173316240310669e-01 4.603192508220672607e-01
4.600000000000000000e+02 3.530883789062500000e-02 3.335183858871459961e-01 2.797500000000000000e+02 3.335183858871459961e-01 2.061511278152465820e-01 4.452216029167175293e-01
4.700000000000000000e+02 3.031921386718750000e-02 3.217883408069610596e-01 2.845000000000000000e+02 3.217883408069610596e-01 2.024447917938232422e-01 4.293564856052398682e-01
4.800000000000000000e+02 2.783203125000000000e-02 3.106656968593597412e-01 2.897500000000000000e+02 3.106656968593597412e-01 1.988666057586669922e-01 4.143129289150238037e-01
4.900000000000000000e+02 2.636718750000000000e-02 3.000575304031372070e-01 2.947500000000000000e+02 3.000575304031372070e-01 1.953888982534408569e-01 3.999488949775695801e-01
5.000000000000000000e+02 2.575683593750000000e-02 2.899073362350463867e-01 2.997500000000000000e+02 2.899073362350463867e-01 1.920010000467300415e-01 3.861996233463287354e-01
5.100000000000000000e+02 2.503967285156250000e-02 2.803288698196411133e-01 3.045000000000000000e+02 2.803288698196411133e-01 1.887563616037368774e-01 3.732571303844451904e-01
