# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.022168390452861786e-02 1.741435974836349487e-01 5.903730988502502441e-01 4.527940452098846436e-01 1.062378846108913422e-02 1.741435974836349487e-01 5.903730988502502441e-01 4.527940452098846436e-01 1.132339715957641602e+00 4.559892117977142334e-01
1.000000000000000000e+01 5.957925692200660706e-03 5.114250257611274719e-02 3.046100139617919922e-01 1.585020124912261963e-01 2.525106817483901978e-02 5.114250257611274719e-02 3.046100139617919922e-01 1.585020124912261963e-01 7.362253069877624512e-01 1.927624791860580444e-01
2.000000000000000000e+01 2.392935100942850113e-03 1.628826931118965149e-02 1.932487040758132935e-01 7.939855009317398071e-02 1.295245625078678131e-02 1.628826931118965149e-02 1.932487040758132935e-01 7.939855009317398071e-02 5.367507338523864746e-01 1.024581119418144226e-01
3.000000000000000000e+01 1.555254333652555943e-03 1.292134542018175125e-02 1.229038462042808533e-01 4.133471846580505371e-02 2.757069421932101250e-03 1.292134542018175125e-02 1.229038462042808533e-01 4.133471846580505371e-02 4.019856452941894531e-01 5.746747925877571106e-02
4.000000000000000000e+01 1.030203420668840408e-03 5.955511238425970078e-03 8.847830444574356079e-02 2.927971445024013519e-02 1.804300700314342976e-03 5.955511238425970078e-03 8.847830444574356079e-02 2.927971445024013519e-02 3.470053672790527344e-01 4.282264411449432373e-02
5.000000000000000000e+01 1.052517560310661793e-03 4.247480072081089020e-03 6.031464412808418274e-02 2.227864228188991547e-02 2.647844608873128891e-03 4.247480072081089020e-03 6.031464412808418274e-02 2.227864228188991547e-02 2.991893887519836426e-01 3.183415532112121582e-02
6.000000000000000000e+01 1.241493737325072289e-03 2.836867934092879295e-03 4.468011856079101562e-02 1.476412732154130936e-02 4.878654610365629196e-03 2.836867934092879295e-03 4.468011856079101562e-02 1.476412732154130936e-02 2.507367432117462158e-01 2.235820703208446503e-02
7.000000000000000000e+01 1.557557494379580021e-03 2.470581559464335442e-03 3.458832949399948120e-02 1.070779003202915192e-02 6.015030667185783386e-03 2.470581559464335442e-03 3.458832949399948120e-02 1.070779003202915192e-02 2.191442251205444336e-01 1.707894913852214813e-02
8.000000000000000000e+01 1.592480344697833061e-03 2.035612240433692932e-03 2.699053660035133362e-02 8.899997919797897339e-03 6.064231973141431808e-03 2.035612240433692932e-03 2.699053660035133362e-02 8.899997919797897339e-03 2.003196924924850464e-01 1.427080109715461731e-02
9.000000000000000000e+01 1.581253600306808949e-03 1.625937409698963165e-03 2.144434489309787750e-02 7.993285544216632843e-03 6.143369246274232864e-03 1.625937409698963165e-03 2.144434489309787750e-02 7.993285544216632843e-03 1.890023946762084961e-01 1.270385738462209702e-02
1.000000000000000000e+02 1.608864869922399521e-03 1.413457677699625492e-03 1.722762361168861389e-02 7.115406915545463562e-03 6.478940136730670929e-03 1.413457677699625492e-03 1.722762361168861389e-02 7.115406915545463562e-03 1.786309331655502319e-01 1.134786941111087799e-02
1.100000000000000000e+02 1.543154940009117126e-03 1.233507529832422733e-03 1.395941246300935745e-02 6.347903516143560410e-03 6.813697982579469681e-03 1.233507529832422733e-03 1.395941246300935745e-02 6.347903516143560410e-03 1.691756993532180786e-01 1.017834246158599854e-02
