# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.105468750000000000e+00 1.645894527435302734e+00 3.742197990417480469e+00 4.015625000000000000e+00 1.645894527435302734e+00 3.742197990417480469e+00 1.035372614860534668e+00 1.941692709922790527e+00
0.000000000000000000e+00 3.988281250000000000e+00 1.645894527435302734e+00 3.742197990417480469e+00 3.960937500000000000e+00 1.645894527435302734e+00 3.742197990417480469e+00 1.035372614860534668e+00 1.941692709922790527e+00
1.000000000000000000e+01 6.210937500000000000e-01 2.069534301757812500e+00 2.008169889450073242e+00 8.071289062500000000e-01 2.069534301757812500e+00 2.008169889450073242e+00 8.099076747894287109e-01 1.188114285469055176e+00
2.000000000000000000e+01 2.692871093750000000e-01 1.967779755592346191e+00 1.329154372215270996e+00 6.328125000000000000e-01 1.967779755592346191e+00 1.329154372215270996e+00 5.957022309303283691e-01 6.427552700042724609e-01
3.000000000000000000e+01 2.182617187500000000e-01 2.128415822982788086e+00 9.178605079650878906e-01 9.150390625000000000e-01 2.128415822982788086e+00 9.178605079650878906e-01 5.068075656890869141e-01 4.652361571788787842e-01
4.000000000000000000e+01 1.873779296875000000e-01 2.113352298736572266e+00 8.113768696784973145e-01 1.020507812500000000e+00 2.113352298736572266e+00 8.113768696784973145e-01 4.872248172760009766e-01 4.299778044223785400e-01
5.000000000000000000e+01 1.335449218750000000e-01 2.107753515243530273e+00 7.570936083793640137e-01 1.129882812500000000e+00 2.107753515243530273e+00 7.570936083793640137e-01 4.930123686790466309e-01 4.402535557746887207e-01
6.000000000000000000e+01 1.202392578125000000e-01 2.137472867965698242e+00 6.503584980964660645e-01 1.321289062500000000e+00 2.137472867965698242e+00 6.503584980964660645e-01 4.616745114326477051e-01 3.860638141632080078e-01
7.000000000000000000e+01 1.077880859375000000e-01 2.129428863525390625e+00 5.938237309455871582e-01 1.520507812500000000e+00 2.129428863525390625e+00 5.938237309455871582e-01 4.464688897132873535e-01 3.610519468784332275e-01
8.000000000000000000e+01 9.790039062500000000e-02 2.123245239257812500e+00 5.364601612091064453e-01 1.820312500000000000e+00 2.123245239257812500e+00 5.364601612091064453e-01 4.423902630805969238e-01 3.544853925704956055e-01
9.000000000000000000e+01 8.801269531250000000e-02 2.117754220962524414e+00 4.777415394783020020e-01 2.210937500000000000e+00 2.117754220962524414e+00 4.777415394783020020e-01 4.337886869907379150e-01 3.408345580101013184e-01
1.000000000000000000e+02 8.117675781250000000e-02 2.094231367111206055e+00 4.276067018508911133e-01 2.654296875000000000e+00 2.094231367111206055e+00 4.276067018508911133e-01 4.308845102787017822e-01 3.362861573696136475e-01
1.100000000000000000e+02 8.074951171875000000e-02 2.064221143722534180e+00 3.688160479068756104e-01 3.177734375000000000e+00 2.064221143722534180e+00 3.688160479068756104e-01 4.281398952007293701e-01 3.320157229900360107e-01
1.200000000000000000e+02 8.807373046875000000e-02 2.017578125000000000e+00 3.112807869911193848e-01 3.619140625000000000e+00 2.017578125000000000e+00 3.112807869911193848e-01 4.324574470520019531e-01 3.387458324432373047e-01
1.300000000000000000e+02 9.838867187500000000e-02 1.952138423919677734e+00 2.607257664203643799e-01 3.775390625000000000e+00 1.952138423919677734e+00 2.607257664203643799e-01 4.475518167018890381e-01 3.628054559230804443e-01
1.400000000000000000e+02 1.038208007812500000e-01 1.876597881317138672e+00 2.213204652070999146e-01 3.595703125000000000e+00 1.876597881317138672e+00 2.213204652070999146e-01 4.755895733833312988e-01 4.096868038177490234e-01
1.500000000000000000e+02 1.032714843750000000e-01 1.804442882537841797e+00 1.933308243751525879e-01 3.320312500000000000e+00 1.804442882537841797e+00 1.933308243751525879e-01 5.133675932884216309e-01 4.773579537868499756e-01
1.600000000000000000e+02 9.545898437500000000e-02 1.748225331306457520e+00 1.778561174869537354e-01 3.207031250000000000e+00 1.748225331306457520e+00 1.778561174869537354e-01 5.526549220085144043e-01 5.532168149948120117e-01
1.700000000000000000e+02 8.496093750000000000e-02 1.713113307952880859e+00 1.642163097858428955e-01 3.292968750000000000e+00 1.713113307952880859e+00 1.642163097858428955e-01 5.793914198875427246e-01 6.080387830734252930e-01
1.800000000000000000e+02 7.611083984375000000e-02 1.692230224609375000e+00 1.474483907222747803e-01 3.550781250000000000e+00 1.692230224609375000e+00 1.474483907222747803e-01 5.933969020843505859e-01 6.377900242805480957e-01
