# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 9.282370567321777344e+00 2.052789181470870972e-01 1.898599416017532349e-01 1.017798709869384766e+01 2.052789181470870972e-01 1.898599416017532349e-01 1.321554541587829590e+00 1.749306470155715942e-01
1.000000000000000000e+01 3.886665821075439453e+00 3.016693890094757080e-01 2.320769429206848145e-01 4.186426162719726562e+00 3.016693890094757080e-01 2.320769429206848145e-01 1.571687936782836914e+00 2.474162876605987549e-01
2.000000000000000000e+01 1.922976136207580566e+00 5.190967917442321777e-01 3.945087492465972900e-01 2.013851404190063477e+00 5.190967917442321777e-01 3.945087492465972900e-01 2.080723047256469727e+00 4.336349666118621826e-01
3.000000000000000000e+01 1.014394402503967285e+00 5.674377679824829102e-01 4.398120939731597900e-01 1.235087037086486816e+00 5.674377679824829102e-01 4.398120939731597900e-01 2.160820245742797852e+00 4.676629304885864258e-01
4.000000000000000000e+01 7.334069609642028809e-01 5.512180328369140625e-01 3.971856236457824707e-01 1.128429651260375977e+00 5.512180328369140625e-01 3.971856236457824707e-01 2.101660966873168945e+00 4.424059987068176270e-01
5.000000000000000000e+01 6.345037221908569336e-01 4.983561635017395020e-01 3.442097604274749756e-01 1.314611911773681641e+00 4.983561635017395020e-01 3.442097604274749756e-01 1.973199963569641113e+00 3.899760544300079346e-01
6.000000000000000000e+01 5.858444571495056152e-01 4.550285339355468750e-01 3.027770817279815674e-01 1.573959469795227051e+00 4.550285339355468750e-01 3.027770817279815674e-01 1.866478562355041504e+00 3.489327132701873779e-01
7.000000000000000000e+01 5.420309901237487793e-01 4.129183888435363770e-01 2.701941728591918945e-01 1.898809671401977539e+00 4.129183888435363770e-01 2.701941728591918945e-01 1.764702320098876953e+00 3.119167089462280273e-01
8.000000000000000000e+01 5.029833912849426270e-01 3.746590614318847656e-01 2.421496510505676270e-01 2.249362945556640625e+00 3.746590614318847656e-01 2.421496510505676270e-01 1.669551730155944824e+00 2.791871428489685059e-01
9.000000000000000000e+01 4.707107841968536377e-01 3.365819454193115234e-01 2.150226384401321411e-01 2.684304237365722656e+00 3.365819454193115234e-01 2.150226384401321411e-01 1.572121858596801758e+00 2.475529611110687256e-01
1.000000000000000000e+02 4.389619529247283936e-01 2.972361445426940918e-01 1.870653927326202393e-01 3.269520044326782227e+00 2.972361445426940918e-01 1.870653927326202393e-01 1.468227028846740723e+00 2.159146666526794434e-01
1.100000000000000000e+02 4.041749536991119385e-01 2.534047961235046387e-01 1.551818549633026123e-01 4.124857425689697266e+00 2.534047961235046387e-01 1.551818549633026123e-01 1.346354007720947266e+00 1.815575510263442993e-01
1.200000000000000000e+02 3.640294373035430908e-01 2.001147568225860596e-01 1.177496463060379028e-01 5.450893878936767578e+00 2.001147568225860596e-01 1.177496463060379028e-01 1.190911769866943359e+00 1.420544683933258057e-01
1.300000000000000000e+02 3.206322491168975830e-01 1.373659223318099976e-01 7.638341933488845825e-02 7.428252696990966797e+00 1.373659223318099976e-01 7.638341933488845825e-02 9.962593913078308105e-01 9.941240400075912476e-02
1.400000000000000000e+02 2.839124500751495361e-01 7.752109318971633911e-02 4.089804366230964661e-02 9.813753128051757812e+00 7.752109318971633911e-02 4.089804366230964661e-02 7.956219911575317383e-01 6.340292841196060181e-02
1.500000000000000000e+02 2.525702416896820068e-01 4.020090028643608093e-02 2.197261527180671692e-02 1.134625148773193359e+01 4.020090028643608093e-02 2.197261527180671692e-02 6.513308286666870117e-01 4.249120131134986877e-02
1.600000000000000000e+02 2.173741906881332397e-01 2.543863095343112946e-02 1.514395512640476227e-02 1.132997608184814453e+01 2.543863095343112946e-02 1.514395512640476227e-02 5.601215958595275879e-01 3.142391517758369446e-02
1.700000000000000000e+02 1.927335113286972046e-01 1.816472597420215607e-02 1.205934118479490280e-02 1.089728736877441406e+01 1.816472597420215607e-02 1.205934118479490280e-02 4.974773526191711426e-01 2.478804625570774078e-02
1.800000000000000000e+02 1.757560223340988159e-01 1.330382376909255981e-02 1.055491715669631958e-02 1.047319793701171875e+01 1.330382376909255981e-02 1.055491715669631958e-02 4.588164985179901123e-01 2.108500525355339050e-02
1.900000000000000000e+02 1.620895415544509888e-01 1.120057050138711929e-02 9.481366723775863647e-03 9.988572120666503906e+00 1.120057050138711929e-02 9.481366723775863647e-03 4.307335019111633301e-01 1.858287863433361053e-02
2.000000000000000000e+02 1.509900987148284912e-01 1.024131476879119873e-02 8.553330786526203156e-03 9.606275558471679688e+00 1.024131476879119873e-02 8.553330786526203156e-03 4.093767404556274414e-01 1.678579859435558319e-02
2.100000000000000000e+02 1.418190002441406250e-01 9.378253482282161713e-03 7.994720712304115295e-03 9.366971969604492188e+00 9.378253482282161713e-03 7.994720712304115295e-03 3.958907127380371094e-01 1.569807156920433044e-02
2.200000000000000000e+02 1.339336484670639038e-01 8.743311278522014618e-03 7.628868799656629562e-03 9.199226379394531250e+00 8.743311278522014618e-03 7.628868799656629562e-03 3.862014412879943848e-01 1.493906695395708084e-02
